date,rank,entity_id,kind,substation,chi,pool
2026-06-14,1,KLNC0017-A05,ap,Kalyanpur,0.2541147132169576,PH
2026-06-14,2,DHNC0028-A06,ap,Dhanmondi,0.238440337678133,PH
2026-06-14,3,DHNC0122-A05,ap,Dhanmondi,0.1750529536026641,PH
2026-06-14,4,KLNC0241-A04,ap,Kalyanpur,0.17049812557043767,PH
2026-06-14,5,DHNC0051-A05,ap,Dhanmondi,0.15681410147607608,PH
2026-06-14,6,KLNC0167-A04,ap,Kalyanpur,0.1445400880477864,PH
2026-06-14,7,KLNC0339-A04,ap,Kalyanpur,0.1406958101631022,PH
2026-06-14,8,DHNC0141-A06,ap,Dhanmondi,0.13571204209161103,PH
2026-06-14,9,DHNC0167-A05,ap,Dhanmondi,0.13487724290248,PH
2026-06-14,10,KLNC0175-A06,ap,Kalyanpur,0.13033502544528092,PH
2026-06-14,11,KLNC0067-A05,ap,Kalyanpur,0.12962740534581346,PH
2026-06-14,12,KLNC0130-A06,ap,Kalyanpur,0.12888367283752813,PH
2026-06-14,13,KLNC0146-A06,ap,Kalyanpur,0.12267055256632402,PH
2026-06-14,14,DHNC0295-A02,ap,Dhanmondi,0.10662850266790071,PH
2026-06-14,15,DHNC0267-A03,ap,Dhanmondi,0.10214201123534933,PH
2026-06-14,16,DHNC0054-A06,ap,Dhanmondi,0.0926383275751109,PH
2026-06-14,17,KLNC0145-A06,ap,Kalyanpur,0.08916996810823677,PH
2026-06-14,18,DHNC0164-A03,ap,Dhanmondi,0.08587998776785315,PH
2026-06-14,19,DHNC0169-A06,ap,Dhanmondi,0.08294174900977504,PH
2026-06-14,20,DHNC0045-A06,ap,Dhanmondi,0.0817890641392379,PH
2026-06-14,21,KLNC0017-M,mt,Kalyanpur,0.2650872817955112,PH
2026-06-14,22,DHNC0028-M,mt,Dhanmondi,0.23343141573344978,PH
2026-06-14,23,KLNC0339-M,mt,Kalyanpur,0.18222041237887487,PH
2026-06-14,24,KLNC0241-M,mt,Kalyanpur,0.18073063906485584,PH
2026-06-14,25,DHNC0122-M,mt,Dhanmondi,0.1743182135448147,PH
2026-06-14,26,DHNC0051-M,mt,Dhanmondi,0.1593892340606228,PH
2026-06-14,27,KLNC0167-M,mt,Kalyanpur,0.14985346867743846,PH
2026-06-14,28,DHNC0141-M,mt,Dhanmondi,0.14179598492354786,PH
2026-06-14,29,DHNC0167-M,mt,Dhanmondi,0.14150429556537097,PH
2026-06-14,30,KLNC0130-M,mt,Kalyanpur,0.14002811095358775,PH
2026-06-14,31,KLNC0175-M,mt,Kalyanpur,0.13529076287900998,PH
2026-06-14,32,KLNC0067-M,mt,Kalyanpur,0.130098237201035,PH
