date,rank,entity_id,kind,substation,chi,pool
2026-07-07,1,KLNC0174-A06,ap,Kalyanpur,0.5022443890274314,PH
2026-07-07,2,KLNC0116-A06,ap,Kalyanpur,0.48102032540582274,PH
2026-07-07,3,KLNC0093-A06,ap,Kalyanpur,0.45550181322961264,PH
2026-07-07,4,KLNC0135-A06,ap,Kalyanpur,0.4539483966103978,PH
2026-07-07,5,KLNC0132-A05,ap,Kalyanpur,0.44755066048331243,PH
2026-07-07,6,KLNC0175-A06,ap,Kalyanpur,0.43716692202213175,PH
2026-07-07,7,KLNC0045-A06,ap,Kalyanpur,0.4327926791902383,PH
2026-07-07,8,KLNC0203-A05,ap,Kalyanpur,0.4275744597202175,PH
2026-07-07,9,DHNC0122-A05,ap,Dhanmondi,0.4163299257157669,PH
2026-07-07,10,KLNC0041-A06,ap,Kalyanpur,0.41097936424825315,PH
2026-07-07,11,KLNC0125-A06,ap,Kalyanpur,0.41095240356149765,PH
2026-07-07,12,DHNC0001-A06,ap,Dhanmondi,0.4005088761813393,PH
2026-07-07,13,DHNC0267-A03,ap,Dhanmondi,0.3997929792164882,PH
2026-07-07,14,KLNC0167-A04,ap,Kalyanpur,0.397610151592936,PH
2026-07-07,15,KLNC0155-A05,ap,Kalyanpur,0.39433912841296337,PH
2026-07-07,16,KLNC0067-A05,ap,Kalyanpur,0.3937264325197504,PH
2026-07-07,17,KLNC0060-A05,ap,Kalyanpur,0.391166981449812,PH
2026-07-07,18,DHNC0021-A06,ap,Dhanmondi,0.38658343687122054,PH
2026-07-07,19,DHNC0185-A05,ap,Dhanmondi,0.386564589576792,PH
2026-07-07,20,KLNC0180-A06,ap,Kalyanpur,0.3845380920834218,PH
2026-07-07,21,KLNC0174-M,mt,Kalyanpur,0.5089775561097257,PH
2026-07-07,22,KLNC0116-M,mt,Kalyanpur,0.4887555627123384,PH
2026-07-07,23,KLNC0132-M,mt,Kalyanpur,0.46738073425494486,PH
2026-07-07,24,KLNC0135-M,mt,Kalyanpur,0.46217441636167816,PH
2026-07-07,25,KLNC0093-M,mt,Kalyanpur,0.46045981145067666,PH
2026-07-07,26,KLNC0045-M,mt,Kalyanpur,0.4502991308595796,PH
2026-07-07,27,KLNC0175-M,mt,Kalyanpur,0.44461786104204465,PH
2026-07-07,28,KLNC0203-M,mt,Kalyanpur,0.43436945424637347,PH
2026-07-07,29,KLNC0041-M,mt,Kalyanpur,0.4281417770371234,PH
2026-07-07,30,KLNC0125-M,mt,Kalyanpur,0.4212490611866992,PH
2026-07-07,31,DHNC0122-M,mt,Dhanmondi,0.4206989328309297,PH
2026-07-07,32,KLNC0155-M,mt,Kalyanpur,0.4166715524296285,PH
2026-07-07,33,DHNC0267-M,mt,Dhanmondi,0.41487994727029515,PH
2026-07-07,34,DHNC0001-M,mt,Dhanmondi,0.41312156166413583,PH
2026-07-07,35,KLNC0167-M,mt,Kalyanpur,0.4092726406588874,PH
2026-07-07,36,KLNC0060-M,mt,Kalyanpur,0.40475781696963387,PH
2026-07-07,37,KLNC0180-M,mt,Kalyanpur,0.4031970154404071,PH
2026-07-07,38,KLNC0118-M,mt,Kalyanpur,0.3985682089212243,PH
2026-07-07,39,KLNC0190-M,mt,Kalyanpur,0.3958231421859646,PH
2026-07-07,40,KLNC0067-M,mt,Kalyanpur,0.3951687614896803,PH
2026-07-07,41,DHNC0185-M,mt,Dhanmondi,0.39503417318047246,PH
2026-07-07,42,KLNC0229-M,mt,Kalyanpur,0.394797184267395,PH
2026-07-07,43,KLNC0022-M,mt,Kalyanpur,0.39178232887353437,PH
2026-07-07,44,KLNC0037-M,mt,Kalyanpur,0.3905614140283825,PH
2026-07-07,45,DHNC0021-M,mt,Dhanmondi,0.39013605963413955,PH
2026-07-07,46,KLNC0120-M,mt,Kalyanpur,0.3882453873156272,PH
2026-07-07,47,DHNC0065-M,mt,Dhanmondi,0.3860019471688483,PH
