date,frac_changed,alpha_P_max,trigger_alpha_w,trigger_frac_changed,active_rule,rules_agree
2026-06-14,1.0,,True,True,alpha_w,True
2026-06-15,0.00176,0.0,False,False,alpha_w,True
2026-06-16,0.4008,0.34448,True,True,alpha_w,True
2026-06-17,0.85664,0.32896000000000003,True,True,alpha_w,True
2026-06-18,0.54848,0.6734399999999999,True,True,alpha_w,True
2026-06-19,0.40864,0.34448,True,True,alpha_w,True
2026-06-20,0.85488,0.26592000000000005,True,True,alpha_w,True
2026-06-21,0.55008,0.6103999999999999,True,True,alpha_w,True
2026-06-22,0.00448,0.0,False,False,alpha_w,True
2026-06-23,0.55008,0.6103999999999999,True,True,alpha_w,True
2026-06-24,0.00224,0.06303999999999998,True,False,alpha_w,False
2026-06-25,0.54992,0.6734399999999999,True,True,alpha_w,True
2026-06-26,0.55104,0.6121599999999999,True,True,alpha_w,True
2026-06-27,0.00656,0.012639999999999985,True,False,alpha_w,False
2026-06-28,0.00208,0.06655999999999995,True,False,alpha_w,False
2026-06-29,0.00176,0.0016000000000000458,False,False,alpha_w,True
2026-06-30,0.00336,0.006240000000000023,False,False,alpha_w,True
2026-07-01,0.52944,0.3670399999999999,True,True,alpha_w,True
2026-07-02,0.0,0.0,False,False,alpha_w,True
2026-07-03,0.52992,0.36863999999999997,True,True,alpha_w,True
2026-07-04,0.00048,0.00048000000000003595,False,False,alpha_w,True
2026-07-05,0.52864,0.36784000000000006,True,True,alpha_w,True
2026-07-06,0.0,0.0,False,False,alpha_w,True
2026-07-07,0.00128,0.0012799999999999478,False,False,alpha_w,True
2026-07-08,0.52992,0.29056000000000004,True,True,alpha_w,True
2026-07-09,0.0,0.0,False,False,alpha_w,True
2026-07-10,0.56176,0.49040000000000006,True,True,alpha_w,True
2026-07-11,0.56176,0.49040000000000006,True,True,alpha_w,True
2026-07-12,0.0,0.0,False,False,alpha_w,True
2026-07-13,0.0,0.0,False,False,alpha_w,True
