date,rank,entity_id,kind,substation,chi,pool
2026-06-14,1,KLNC0174-A06,ap,Kalyanpur,0.2541147132169576,PH
2026-06-14,2,KLNC0116-A06,ap,Kalyanpur,0.2363455510293978,PH
2026-06-14,3,KLNC0093-A06,ap,Kalyanpur,0.2148970642481107,PH
2026-06-14,4,KLNC0135-A06,ap,Kalyanpur,0.21355040507071812,PH
2026-06-14,5,KLNC0132-A05,ap,Kalyanpur,0.20862330222636205,PH
2026-06-14,6,KLNC0175-A06,ap,Kalyanpur,0.19987627147100254,PH
2026-06-14,7,KLNC0045-A06,ap,Kalyanpur,0.19630644357922566,PH
2026-06-14,8,KLNC0203-A05,ap,Kalyanpur,0.1920470678345044,PH
2026-06-14,9,DHNC0122-A05,ap,Dhanmondi,0.18311737268395034,PH
2026-06-14,10,KLNC0041-A06,ap,Kalyanpur,0.1780479412631903,PH
2026-06-14,11,KLNC0125-A06,ap,Kalyanpur,0.17796540981693001,PH
2026-06-14,12,DHNC0267-A03,ap,Dhanmondi,0.16971671972457292,PH
2026-06-14,13,DHNC0001-A06,ap,Dhanmondi,0.16943814291534298,PH
2026-06-14,14,KLNC0167-A04,ap,Kalyanpur,0.1669907621358153,PH
2026-06-14,15,KLNC0155-A05,ap,Kalyanpur,0.1640535926209705,PH
2026-06-14,16,KLNC0067-A05,ap,Kalyanpur,0.16388904346864896,PH
2026-06-14,17,KLNC0060-A05,ap,Kalyanpur,0.16087961104092594,PH
2026-06-14,18,DHNC0021-A06,ap,Dhanmondi,0.157920137570656,PH
2026-06-14,19,DHNC0185-A05,ap,Dhanmondi,0.1578660664633134,PH
2026-06-14,20,KLNC0180-A06,ap,Kalyanpur,0.15585434047487548,PH
2026-06-14,21,KLNC0174-M,mt,Kalyanpur,0.26645885286783044,PH
2026-06-14,22,KLNC0116-M,mt,Kalyanpur,0.2495244528578854,PH
2026-06-14,23,KLNC0132-M,mt,Kalyanpur,0.23039042894936723,PH
2026-06-14,24,KLNC0135-M,mt,Kalyanpur,0.22713670464811395,PH
2026-06-14,25,KLNC0093-M,mt,Kalyanpur,0.22576375751325112,PH
2026-06-14,26,KLNC0045-M,mt,Kalyanpur,0.21763150520964372,PH
2026-06-14,27,KLNC0175-M,mt,Kalyanpur,0.21281853234587222,PH
2026-06-14,28,KLNC0203-M,mt,Kalyanpur,0.20369516608458044,PH
2026-06-14,29,KLNC0041-M,mt,Kalyanpur,0.19908249022334645,PH
2026-06-14,30,KLNC0125-M,mt,Kalyanpur,0.19327788451039757,PH
2026-06-14,31,DHNC0122-M,mt,Dhanmondi,0.19273873499046698,PH
2026-06-14,32,KLNC0155-M,mt,Kalyanpur,0.18863706331990512,PH
2026-06-14,33,DHNC0001-M,mt,Dhanmondi,0.18668493639443892,PH
2026-06-14,34,DHNC0267-M,mt,Dhanmondi,0.18534159866614014,PH
2026-06-14,35,KLNC0167-M,mt,Kalyanpur,0.18194875406191865,PH
2026-06-14,36,KLNC0060-M,mt,Kalyanpur,0.1781633473248298,PH
2026-06-14,37,KLNC0180-M,mt,Kalyanpur,0.17812537162860273,PH
2026-06-14,38,KLNC0118-M,mt,Kalyanpur,0.17447868089721869,PH
2026-06-14,39,KLNC0190-M,mt,Kalyanpur,0.17172656867499567,PH
2026-06-14,40,KLNC0229-M,mt,Kalyanpur,0.17116292768238425,PH
2026-06-14,41,KLNC0067-M,mt,Kalyanpur,0.17107113548479724,PH
2026-06-14,42,DHNC0185-M,mt,Dhanmondi,0.1709111281212122,PH
2026-06-14,43,KLNC0022-M,mt,Kalyanpur,0.16800958704940971,PH
2026-06-14,44,DHNC0021-M,mt,Dhanmondi,0.1676105531492867,PH
2026-06-14,45,KLNC0037-M,mt,Kalyanpur,0.16721793361747841,PH
2026-06-14,46,KLNC0120-M,mt,Kalyanpur,0.16528217461868924,PH
2026-06-14,47,DHNC0051-M,mt,Dhanmondi,0.1638654209874716,PH
2026-06-14,48,DHNC0065-M,mt,Dhanmondi,0.16385339244651595,PH
2026-06-14,49,KLNC0057-M,mt,Kalyanpur,0.16283116264387454,PH
2026-06-14,50,DHNC0028-M,mt,Dhanmondi,0.15941832088431918,PH
2026-06-14,51,SB-Dhanmondi,sb,Dhanmondi,0.8,PH
2026-06-14,52,SB-Kalyanpur,sb,Kalyanpur,0.7752186245943455,PH
2026-06-15,1,KLNC0174-A06,ap,Kalyanpur,0.2541147132169576,PH
2026-06-15,2,KLNC0116-A06,ap,Kalyanpur,0.23624813762667302,PH
2026-06-15,3,KLNC0093-A06,ap,Kalyanpur,0.2147939724477024,PH
2026-06-15,4,KLNC0135-A06,ap,Kalyanpur,0.21349208728174068,PH
2026-06-15,5,KLNC0132-A05,ap,Kalyanpur,0.20895808979809535,PH
2026-06-15,6,KLNC0175-A06,ap,Kalyanpur,0.19999511653032667,PH
2026-06-15,7,KLNC0045-A06,ap,Kalyanpur,0.19650745647878795,PH
2026-06-15,8,KLNC0203-A05,ap,Kalyanpur,0.19226343013499547,PH
2026-06-15,9,DHNC0122-A05,ap,Dhanmondi,0.1838899892472665,PH
2026-06-15,10,KLNC0041-A06,ap,Kalyanpur,0.17829233084826565,PH
2026-06-15,11,KLNC0125-A06,ap,Kalyanpur,0.1778056213923435,PH
2026-06-15,12,DHNC0267-A03,ap,Dhanmondi,0.1708016432527078,PH
2026-06-15,13,DHNC0001-A06,ap,Dhanmondi,0.1697201082682739,PH
2026-06-15,14,KLNC0167-A04,ap,Kalyanpur,0.1671850644041482,PH
2026-06-15,15,KLNC0155-A05,ap,Kalyanpur,0.16398241522434748,PH
2026-06-15,16,KLNC0067-A05,ap,Kalyanpur,0.1639722540815856,PH
2026-06-15,17,KLNC0060-A05,ap,Kalyanpur,0.16001191598876655,PH
2026-06-15,18,DHNC0021-A06,ap,Dhanmondi,0.15809849828414368,PH
2026-06-15,19,DHNC0185-A05,ap,Dhanmondi,0.15800896429610137,PH
2026-06-15,20,KLNC0180-A06,ap,Kalyanpur,0.15588088517143048,PH
2026-06-15,21,KLNC0174-M,mt,Kalyanpur,0.26645885286783044,PH
2026-06-15,22,KLNC0116-M,mt,Kalyanpur,0.24942668929914796,PH
2026-06-15,23,KLNC0132-M,mt,Kalyanpur,0.23074513289174106,PH
2026-06-15,24,KLNC0135-M,mt,Kalyanpur,0.22707804097721054,PH
2026-06-15,25,KLNC0093-M,mt,Kalyanpur,0.22566138831892044,PH
2026-06-15,26,KLNC0045-M,mt,Kalyanpur,0.21784191123535376,PH
2026-06-15,27,KLNC0175-M,mt,Kalyanpur,0.2129377405191447,PH
2026-06-15,28,KLNC0203-M,mt,Kalyanpur,0.20391230610721564,PH
2026-06-15,29,KLNC0041-M,mt,Kalyanpur,0.19933909050300322,PH
2026-06-15,30,DHNC0122-M,mt,Dhanmondi,0.1935055194373814,PH
2026-06-15,31,KLNC0125-M,mt,Kalyanpur,0.19311536785066802,PH
2026-06-15,32,KLNC0155-M,mt,Kalyanpur,0.18855982868077653,PH
2026-06-15,33,DHNC0001-M,mt,Dhanmondi,0.1869752634086268,PH
2026-06-15,34,DHNC0267-M,mt,Dhanmondi,0.18649294409406034,PH
2026-06-15,35,KLNC0167-M,mt,Kalyanpur,0.18214944693325388,PH
2026-06-15,36,KLNC0180-M,mt,Kalyanpur,0.17815365289409124,PH
2026-06-15,37,KLNC0060-M,mt,Kalyanpur,0.17726071990536565,PH
2026-06-15,38,KLNC0118-M,mt,Kalyanpur,0.17464107157634665,PH
2026-06-15,39,KLNC0190-M,mt,Kalyanpur,0.17148085886438308,PH
2026-06-15,40,KLNC0067-M,mt,Kalyanpur,0.17115237201417752,PH
2026-06-15,41,DHNC0185-M,mt,Dhanmondi,0.1710559521469296,PH
2026-06-15,42,KLNC0229-M,mt,Kalyanpur,0.1709538870820596,PH
2026-06-15,43,KLNC0037-M,mt,Kalyanpur,0.16780414479634323,PH
2026-06-15,44,DHNC0021-M,mt,Dhanmondi,0.16778583646728645,PH
2026-06-15,45,KLNC0022-M,mt,Kalyanpur,0.16730378285861813,PH
2026-06-15,46,KLNC0120-M,mt,Kalyanpur,0.16584489305840233,PH
2026-06-15,47,DHNC0051-M,mt,Dhanmondi,0.16478508183982563,PH
2026-06-15,48,DHNC0065-M,mt,Dhanmondi,0.16364043480641585,PH
2026-06-15,49,KLNC0057-M,mt,Kalyanpur,0.16233812889698607,PH
2026-06-15,50,DHNC0028-M,mt,Dhanmondi,0.15987204118696507,PH
2026-06-15,51,SB-Dhanmondi,sb,Dhanmondi,0.8,PH
2026-06-15,52,SB-Kalyanpur,sb,Kalyanpur,0.7722290770204534,PH
2026-06-16,1,KLNC0174-A06,ap,Kalyanpur,0.2541147132169576,PH
2026-06-16,2,KLNC0116-A06,ap,Kalyanpur,0.23623031096919325,PH
2026-06-16,3,KLNC0093-A06,ap,Kalyanpur,0.21576741123530005,PH
2026-06-16,4,KLNC0135-A06,ap,Kalyanpur,0.21505873102416667,PH
2026-06-16,5,KLNC0132-A05,ap,Kalyanpur,0.20995175996886892,PH
2026-06-16,6,KLNC0175-A06,ap,Kalyanpur,0.20052734971211567,PH
2026-06-16,7,KLNC0045-A06,ap,Kalyanpur,0.1970611742901799,PH
2026-06-16,8,KLNC0203-A05,ap,Kalyanpur,0.19223743375344796,PH
2026-06-16,9,DHNC0122-A05,ap,Dhanmondi,0.18391904695551872,PH
2026-06-16,10,KLNC0041-A06,ap,Kalyanpur,0.17947025064807479,PH
2026-06-16,11,KLNC0125-A06,ap,Kalyanpur,0.17740171648319228,PH
2026-06-16,12,DHNC0001-A06,ap,Dhanmondi,0.1703542693447511,PH
2026-06-16,13,DHNC0267-A03,ap,Dhanmondi,0.17012982743801927,PH
2026-06-16,14,KLNC0167-A04,ap,Kalyanpur,0.1676673203314854,PH
2026-06-16,15,KLNC0155-A05,ap,Kalyanpur,0.1644121211203679,PH
2026-06-16,16,KLNC0067-A05,ap,Kalyanpur,0.16320102975725712,PH
2026-06-16,17,KLNC0060-A05,ap,Kalyanpur,0.15985179582820322,PH
2026-06-16,18,DHNC0185-A05,ap,Dhanmondi,0.15782129908352102,PH
2026-06-16,19,DHNC0021-A06,ap,Dhanmondi,0.15777459097045807,PH
2026-06-16,20,KLNC0180-A06,ap,Kalyanpur,0.15693023620549895,PH
2026-06-16,21,KLNC0174-M,mt,Kalyanpur,0.26645885286783044,PH
2026-06-16,22,KLNC0116-M,mt,Kalyanpur,0.24940879856310072,PH
2026-06-16,23,KLNC0132-M,mt,Kalyanpur,0.2317979160795035,PH
2026-06-16,24,KLNC0135-M,mt,Kalyanpur,0.22865397646002117,PH
2026-06-16,25,KLNC0093-M,mt,Kalyanpur,0.22662800393744617,PH
2026-06-16,26,KLNC0045-M,mt,Kalyanpur,0.21842150371082947,PH
