date,frac_changed,alpha_P_max,trigger_alpha_w,trigger_frac_changed,active_rule,rules_agree
2026-06-14,1.0,,True,True,alpha_w,True
2026-06-15,0.00176,0.0,False,False,alpha_w,True
2026-06-16,0.4008,0.34448,True,True,alpha_w,True
2026-06-17,0.85664,0.31696,True,True,alpha_w,True
2026-06-18,0.55216,0.6614399999999999,True,True,alpha_w,True
2026-06-19,0.40864,0.34448,True,True,alpha_w,True
2026-06-20,0.85536,0.25536000000000003,True,True,alpha_w,True
2026-06-21,0.5536,0.5998399999999999,True,True,alpha_w,True
2026-06-22,0.00448,0.0,False,False,alpha_w,True
2026-06-23,0.55328,0.59888,True,True,alpha_w,True
2026-06-24,0.00256,0.06303999999999998,True,False,alpha_w,False
2026-06-25,0.55312,0.66192,True,True,alpha_w,True
2026-06-26,0.55488,0.6041599999999999,True,True,alpha_w,True
2026-06-27,0.00896,0.05728,True,False,alpha_w,False
2026-06-28,0.00256,0.0017599999999999838,False,False,alpha_w,True
2026-06-29,0.0032,0.00015999999999999348,False,False,alpha_w,True
2026-06-30,0.0048,0.006879999999999997,False,False,alpha_w,True
2026-07-01,0.54224,0.30672,True,True,alpha_w,True
2026-07-02,0.0,0.0,False,False,alpha_w,True
2026-07-03,0.54224,0.29984,True,True,alpha_w,True
2026-07-04,0.00112,0.0011200000000000099,False,False,alpha_w,True
2026-07-05,0.54096,0.29855999999999994,True,True,alpha_w,True
2026-07-06,0.0,0.0,False,False,alpha_w,True
2026-07-07,0.00128,0.0012800000000000589,False,False,alpha_w,True
2026-07-08,0.53472,0.31855999999999995,True,True,alpha_w,True
2026-07-09,0.0,0.0,False,False,alpha_w,True
2026-07-10,0.5552,0.49040000000000006,True,True,alpha_w,True
2026-07-11,0.5552,0.49040000000000006,True,True,alpha_w,True
2026-07-12,0.0,0.0,False,False,alpha_w,True
2026-07-13,0.0,0.0,False,False,alpha_w,True
