date,rank,entity_id,kind,substation,chi,pool
2026-06-14,1,KLNC0135-A06,ap,Kalyanpur,0.2511221945137157,PH
2026-06-14,2,KLNC0017-A05,ap,Kalyanpur,0.21055396183070305,PH
2026-06-14,3,DHNC0028-A06,ap,Dhanmondi,0.19742311314795827,PH
2026-06-14,4,KLNC0060-A05,ap,Kalyanpur,0.1895223626009876,PH
2026-06-14,5,KLNC0120-A05,ap,Kalyanpur,0.17657000940517745,PH
2026-06-14,6,KLNC0229-A06,ap,Kalyanpur,0.15975554115433524,PH
2026-06-14,7,KLNC0045-A06,ap,Kalyanpur,0.15724686173700198,PH
2026-06-14,8,KLNC0292-A02,ap,Kalyanpur,0.15135214876901185,PH
2026-06-14,9,DHNC0122-A05,ap,Dhanmondi,0.1443217856578538,PH
2026-06-14,10,KLNC0241-A04,ap,Kalyanpur,0.14050608291939728,PH
2026-06-14,11,KLNC0181-A06,ap,Kalyanpur,0.1323758059428056,PH
2026-06-14,12,DHNC0113-A06,ap,Dhanmondi,0.12962566274860415,PH
2026-06-14,13,DHNC0051-A05,ap,Dhanmondi,0.1290426055190357,PH
2026-06-14,14,DHNC0017-A05,ap,Dhanmondi,0.12709144028844752,PH
2026-06-14,15,DHNC0021-A06,ap,Dhanmondi,0.12581572873467342,PH
2026-06-14,16,KLNC0180-A06,ap,Kalyanpur,0.12516155030705356,PH
2026-06-14,17,KLNC0167-A04,ap,Kalyanpur,0.11876033222159918,PH
2026-06-14,18,KLNC0339-A04,ap,Kalyanpur,0.11553987657581108,PH
2026-06-14,19,KLNC0174-A06,ap,Kalyanpur,0.11503180316957028,PH
2026-06-14,20,DHNC0141-A06,ap,Dhanmondi,0.1113648391553696,PH
2026-06-14,21,KLNC0135-M,mt,Kalyanpur,0.25448877805486286,PH
2026-06-14,22,KLNC0181-M,mt,Kalyanpur,0.1853244241123294,PH
2026-06-14,23,KLNC0060-M,mt,Kalyanpur,0.17758596046506578,PH
2026-06-14,24,KLNC0017-M,mt,Kalyanpur,0.17744233982571803,PH
2026-06-14,25,KLNC0045-M,mt,Kalyanpur,0.15033867824168198,PH
2026-06-14,26,KLNC0229-M,mt,Kalyanpur,0.14153243021416645,PH
2026-06-14,27,DHNC0028-M,mt,Dhanmondi,0.1383950064670808,PH
2026-06-14,28,KLNC0120-M,mt,Kalyanpur,0.11873289853003251,PH
2026-06-14,29,KLNC0241-M,mt,Kalyanpur,0.11797586972023735,PH
2026-06-14,30,KLNC0041-M,mt,Kalyanpur,0.11666352536301747,PH
2026-06-14,31,KLNC0130-M,mt,Kalyanpur,0.11375426830274363,PH
2026-06-14,32,KLNC0180-M,mt,Kalyanpur,0.1049547659212827,PH
2026-06-14,33,KLNC0175-M,mt,Kalyanpur,0.10419435935156376,PH
2026-06-14,34,KLNC0067-M,mt,Kalyanpur,0.10394342420638594,PH
2026-06-14,35,KLNC0068-M,mt,Kalyanpur,0.10246690796315168,PH
2026-06-14,36,KLNC0292-M,mt,Kalyanpur,0.09916746321108519,PH
2026-06-14,37,KLNC0167-M,mt,Kalyanpur,0.0980295514794399,PH
2026-06-14,38,DHNC0167-M,mt,Dhanmondi,0.0969511919480233,PH
2026-06-14,39,KLNC0093-M,mt,Kalyanpur,0.09557945650584165,PH
2026-06-14,40,KLNC0339-M,mt,Kalyanpur,0.09554313976042361,PH
2026-06-14,41,KLNC0174-M,mt,Kalyanpur,0.0931989960676563,PH
2026-06-14,42,DHNC0122-M,mt,Dhanmondi,0.09051500147697937,PH
2026-06-14,43,DHNC0141-M,mt,Dhanmondi,0.08724421166931401,PH
2026-06-14,44,KLNC0146-M,mt,Kalyanpur,0.08602247321669983,PH
2026-06-14,45,DHNC0051-M,mt,Dhanmondi,0.0824143886331575,PH
2026-06-14,46,DHNC0113-M,mt,Dhanmondi,0.08155873051495921,PH
2026-06-14,47,DHNC0017-M,mt,Dhanmondi,0.08094480860115814,PH
2026-06-14,48,DHNC0021-M,mt,Dhanmondi,0.07898760792231418,PH
2026-06-14,49,KLNC0037-M,mt,Kalyanpur,0.07688529320117508,PH
2026-06-14,50,DHNC0054-M,mt,Dhanmondi,0.07671898846920008,PH
2026-06-14,51,SB-Kalyanpur,sb,Kalyanpur,0.4,PH
2026-06-14,52,SB-Dhanmondi,sb,Dhanmondi,0.2853971782918675,PH
2026-06-15,1,KLNC0135-A06,ap,Kalyanpur,0.2511221945137157,PH
2026-06-15,2,KLNC0017-A05,ap,Kalyanpur,0.2102046557743965,PH
