substation,category,n_reps,connections,participation_pct,bill_baseline_tk,saving_tk,saving_pct,mean_saving_per_connection_tk,discomfort_tk,qoe_mean,curtailed_kwh
Dhanmondi,Commercial,96.0,3528.933699870044,46.87499999999999,247874096.79793492,3073652.4820099478,1.2400055196229585,870.9861797979196,4466554.249944429,0.9873279523488029,190749.63653706468
Dhanmondi,Educational,36.0,1178.6226757857057,0.0,55293607.12271432,-1050.0631389643606,-0.0018990678915809065,-0.8909239237776896,0.0,1.0,0.0
Dhanmondi,Government,20.0,802.1669568601163,0.0,52177157.857688725,-585.6638481102835,-0.0011224525676689022,-0.7301021852143094,0.0,1.0,0.0
Dhanmondi,Hospital,36.0,173.32898052918324,0.0,55385000.67367382,-1060.9819082076847,-0.001915648452292972,-6.121203188113416,0.0,1.0,0.0
Dhanmondi,Industrial,8.0,115.82869586163048,37.5,8755069.57092015,28717.954659497616,0.32801515084339167,247.93471467385098,56591.865518645805,0.9952894923080853,2157.3912248141246
Dhanmondi,Residential,204.0,121860.37384850386,32.843137254901954,319887942.33084536,6778033.266758978,2.118877384802698,55.62130701474288,8970178.989655122,0.9912868474393156,454772.6963040852
Kalyanpur,Commercial,68.0,2845.228977924288,72.05882352941177,179788655.6928409,3744673.845675533,2.082819870500119,1316.1238953806198,6331136.480569276,0.9731456152988514,239618.228945315
Kalyanpur,Educational,20.0,644.1544803297821,0.0,31303933.69948343,-36042.0006530512,-0.11513569188796856,-55.952417865042385,0.0,1.0,0.0
Kalyanpur,Government,12.0,520.1446066889106,0.0,32037803.721434996,-21764.194671683817,-0.06793285476408115,-41.842584527076724,0.0,1.0,0.0
Kalyanpur,Hospital,12.0,54.26807695745534,0.0,18866675.256807424,-21899.33808388385,-0.11607417727711293,-403.5399688301526,0.0,1.0,0.0
Kalyanpur,Industrial,16.0,605.5581382139187,100.0,35799950.37877679,145228.36153865667,0.4056663766348461,239.82562924016634,321017.56667834334,0.9906412943389347,13059.602674964794
Kalyanpur,Residential,272.0,216332.7081211862,16.911764705882355,416554165.2985567,8220099.4656537585,1.9733566845411736,37.997487929790935,12048680.331585795,0.9929217861402978,584034.9034754462
