date,frac_changed,alpha_P_max,trigger_alpha_w,trigger_frac_changed,active_rule,rules_agree
2026-06-14,1.0,,True,True,alpha_w,True
2026-06-15,0.00176,0.0,False,False,alpha_w,True
2026-06-16,0.4008,0.34448,True,True,alpha_w,True
2026-06-17,0.85648,0.27648000000000006,True,True,alpha_w,True
2026-06-18,0.54432,0.62096,True,True,alpha_w,True
2026-06-19,0.40864,0.34448,True,True,alpha_w,True
2026-06-20,0.85488,0.27712000000000003,True,True,alpha_w,True
2026-06-21,0.54656,0.6215999999999999,True,True,alpha_w,True
2026-06-22,0.00448,0.0,False,False,alpha_w,True
2026-06-23,0.54656,0.6215999999999999,True,True,alpha_w,True
2026-06-24,0.0016,0.0025600000000000067,False,False,alpha_w,True
2026-06-25,0.54656,0.6215999999999999,True,True,alpha_w,True
2026-06-26,0.54704,0.62208,True,True,alpha_w,True
2026-06-27,0.00432,0.010399999999999965,True,False,alpha_w,False
2026-06-28,0.00032,0.0017599999999999838,False,False,alpha_w,True
2026-06-29,0.00224,0.0014399999999999968,False,False,alpha_w,True
2026-06-30,0.004,0.07232,True,False,alpha_w,False
2026-07-01,0.50016,0.62704,True,True,alpha_w,True
2026-07-02,0.0,0.0,False,False,alpha_w,True
2026-07-03,0.50016,0.62704,True,True,alpha_w,True
2026-07-04,0.0,0.0,False,False,alpha_w,True
2026-07-05,0.50016,0.62704,True,True,alpha_w,True
2026-07-06,0.0,0.0,False,False,alpha_w,True
2026-07-07,0.0,0.0,False,False,alpha_w,True
2026-07-08,0.51152,0.43232000000000004,True,True,alpha_w,True
2026-07-09,0.0,0.0,False,False,alpha_w,True
2026-07-10,0.57296,0.49040000000000006,True,True,alpha_w,True
2026-07-11,0.57296,0.49040000000000006,True,True,alpha_w,True
2026-07-12,0.0,0.0,False,False,alpha_w,True
2026-07-13,0.0,0.0,False,False,alpha_w,True
