date,frac_changed,alpha_P_max,trigger_alpha_w,trigger_frac_changed,active_rule,rules_agree
2026-06-14,1.0,,True,True,alpha_w,True
2026-06-15,0.0,0.0,False,False,alpha_w,True
2026-06-16,0.0,0.0,False,False,alpha_w,True
2026-06-17,0.55456,0.6291199999999999,True,True,alpha_w,True
2026-06-18,0.55456,0.6291199999999999,True,True,alpha_w,True
2026-06-19,0.00352,0.0,False,False,alpha_w,True
2026-06-20,0.5544,0.6291199999999999,True,True,alpha_w,True
2026-06-21,0.5544,0.6291199999999999,True,True,alpha_w,True
2026-06-22,0.0,0.0,False,False,alpha_w,True
2026-06-23,0.55456,0.6291199999999999,True,True,alpha_w,True
2026-06-24,0.0,0.0,False,False,alpha_w,True
2026-06-25,0.55456,0.6291199999999999,True,True,alpha_w,True
2026-06-26,0.55456,0.6291199999999999,True,True,alpha_w,True
2026-06-27,0.00192,0.0012799999999999478,False,False,alpha_w,True
2026-06-28,0.00128,0.0006399999999999739,False,False,alpha_w,True
2026-06-29,0.0,0.0,False,False,alpha_w,True
2026-06-30,0.0,0.0,False,False,alpha_w,True
2026-07-01,0.5528,0.6291199999999999,True,True,alpha_w,True
2026-07-02,0.0,0.0,False,False,alpha_w,True
2026-07-03,0.5528,0.6291199999999999,True,True,alpha_w,True
2026-07-04,0.0,0.0,False,False,alpha_w,True
2026-07-05,0.55184,0.6291199999999999,True,True,alpha_w,True
2026-07-06,0.0,0.0,False,False,alpha_w,True
2026-07-07,0.00176,0.0,False,False,alpha_w,True
2026-07-08,0.56624,0.48896000000000006,True,True,alpha_w,True
2026-07-09,0.0,0.0,False,False,alpha_w,True
2026-07-10,0.56576,0.48896000000000006,True,True,alpha_w,True
2026-07-11,0.56576,0.48896000000000006,True,True,alpha_w,True
2026-07-12,0.0,0.0,False,False,alpha_w,True
2026-07-13,0.0,0.0,False,False,alpha_w,True
