consumer_id,substation,category,archetype,w_h,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,tariff_class,baseline_kwh,optimised_kwh,energy_shifted_kwh,energy_curtailed_kwh,n_shift_slots,n_curtail_slots,discomfort_J2_tk,incentive_received_tk,n_dr_events,income_band,monthly_income_bdt,household_size,peak_baseline_kw,peak_optimised_kw,connected_load_kw,J1_baseline_tk,J1_optimised_tk,rebate_tk,marginal_rate_tk_per_kwh,period_days,scale_to_30d,baseline_kwh_30d,optimised_kwh_30d,bill_baseline_tk,bill_optimised_tk,surcharge_tk,energy_charge_baseline_tk,energy_charge_optimised_tk,eff_rate_baseline,eff_rate_optimised,slab_baseline,slab_optimised,saving_tk,saving_pct,J1_saving_tk,energy_saving_kwh,energy_saving_pct,peak_reduction_kw,peak_reduction_pct,qoe,qoe_ok,net_benefit_tk,gained_unweighted,gained_lambda,gained,saving_per_discomfort,participated
DHNC0001,Dhanmondi,Residential,Res-A,597.3547737671756,0.48811259340679575,1.6288542526025491,20.445468599887178,0.336160097220683,LT-A,741.8844889317587,630.6018155919948,0.0,111.2826733397638,0,685,2275.2264034796435,108.76839617145431,30,upper-middle,174354.85781382807,4,4.522244194721653,4.522244194721653,6.269699999999999,12871.695882966014,10832.173104349658,108.76839617145431,17.35,30,1.0,741.8844889317587,630.6018155919948,9581.274447114316,7553.982345547164,0.0,8861.695882966014,6930.9415005211085,12.914779308717476,11.979005069079378,601-above,601-above,2027.2921015671518,21.1588981482284,2039.522778616356,111.28267333976396,15.000000000000021,0.0,0.0,0.85,True,-139.16590574103748,False,False,False,0.8910287338731168,True
DHNC0002,Dhanmondi,Residential,Res-A,597.3547737671756,0.6788997760026314,2.2891494141129978,16.94157897705322,0.41494041295175105,LT-A,206.54885510342336,175.5665268379098,0.0,30.9823282655135,0,611,524.8895612031852,30.516339631014393,30,upper-middle,112596.59401203739,5,0.9056059902486513,0.8826145791429777,3.6806,1879.5945814411518,1567.1390545939646,30.516339631014393,9.1,30,1.0,206.54885510342336,175.5665268379098,1827.18877051321,1546.545712028345,0.0,1585.5945814411525,1318.3154781222333,8.84627886026431,8.808887091878164,201-300,76-200,280.64305848486515,15.359281044948617,312.45552684718723,30.98232826551356,15.000000000000027,0.022991411105673598,2.538787436615881,0.85,True,-213.73016308730564,False,True,False,0.5346706797551037,True
DHNC0003,Dhanmondi,Residential,Res-A,597.3547737671756,0.5757809152833336,2.1309659713479836,15.287353625277056,0.44008259670880423,LT-A,176.71666423334503,150.20916459834322,0.0,26.507499635001757,0,713,405.2295206421743,26.277152585343252,30,upper-middle,122947.57133679508,4,0.9728447772494944,0.9708745709017024,2.3800000000000003,1502.0916459834327,1250.5007465005742,26.277152585343252,8.5,30,1.0,176.71666423334503,150.20916459834322,1499.4542282826044,1262.8747940402134,0.0,1328.0916459834327,1102.7778990859174,8.485075444286647,8.407441699160762,76-200,76-200,236.57943424239102,15.777702965522101,251.5908994828585,26.507499635001807,15.000000000000028,0.0019702063477919918,0.20252011357478003,0.85,True,-142.37293381444005,False,False,False,0.5838158924539344,True
DHNC0004,Dhanmondi,Residential,Res-B,597.3547737671756,0.39681518577343594,0.8814824867709768,20.296420716600025,0.3494072353236943,LT-A,125.77903603831048,122.10754389415983,0.0,3.6714921441506285,0,276,74.51814921537304,9.181598427740802,12,middle,53546.145812606715,4,0.7631324280611624,0.7631324280611624,2.2843999999999998,1069.1218063256392,1028.732524672618,9.181598427740802,8.5,30,1.0,125.77903603831048,122.10754389415983,1040.619936641921,1007.8518692553764,0.0,895.121806325639,863.9141231003586,8.273397295913153,8.253805105841458,76-200,76-200,32.768067386544544,3.1488986740237794,40.38928165302127,3.6714921441506476,2.9190016554367326,0.0,0.0,0.9708099834456329,True,-32.5684834010877,False,False,False,0.4397327058115463,True
DHNC0005,Dhanmondi,Residential,Res-B,597.3547737671756,0.30768563832642065,1.3545743690674348,18.996613699464877,0.410064197023275,LT-A,196.82248550892285,187.11799653938596,0.0,9.704488969536873,0,242,184.35242810500995,29.113466908610626,10,middle,59531.87269822272,5,0.9916189913789257,0.9916189913789257,3.5601,1672.9911268258438,1561.3895036761696,29.113466908610626,8.5,30,1.0,196.82248550892285,187.11799653938596,1730.9410931671366,1644.3285291140196,0.0,1498.9911268258443,1416.5029705847805,8.794427571074776,8.787655701347301,76-200,76-200,86.61256405311701,5.003784611447426,111.6016231496742,9.704488969536897,4.9305794225919115,0.0,0.0,0.950694205774081,True,-68.6263971432823,False,False,False,0.4698205765089309,True
DHNC0006,Dhanmondi,Residential,Res-C,597.3547737671756,0.24558693229210504,3.294708550330959,30.654584092625228,0.26969991655302733,LT-A,114.42690706294435,114.42690706294435,0.0,0.0,0,0,0.0,0.0,0,lower-middle,10736.852167504177,4,0.2689426569645353,0.2689426569645353,0.38070000000000004,972.6287100350271,972.6287100350271,0.0,8.5,30,1.0,114.42690706294435,114.42690706294435,860.6101455367783,860.6101455367783,0.0,798.628710035027,798.628710035027,7.5210469952086605,7.5210469952086605,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0007,Dhanmondi,Residential,Res-C,597.3547737671756,0.22703155796447627,3.368434981796543,21.03050655633284,0.3025223374839223,LT-A,149.25384920148198,149.25384920148198,0.0,0.0,0,0,0.0,0.0,0,lower-middle,24775.58637255295,4,1.2511246302574692,1.2511246302574692,1.9195,1268.6577182125968,1268.6577182125968,0.0,8.5,30,1.0,149.25384920148198,149.25384920148198,1234.0405541232267,1234.0405541232267,0.0,1094.6577182125968,1094.6577182125968,8.268065183748531,8.268065183748531,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0008,Dhanmondi,Residential,Res-B,597.3547737671756,0.371762262432816,1.958195354437911,18.025530948896996,0.3590640949863418,LT-A,188.3564219134829,168.61978370731654,0.0,19.736638206166372,0,651,355.7633828124348,28.077582877965593,21,middle,43471.247693859405,5,0.922622061291981,0.922622061291981,2.2004,1601.0295862646053,1405.1905786342254,28.077582877965593,8.5,30,1.0,188.3564219134829,168.61978370731654,1595.4187055778348,1419.2692095878,0.0,1427.0295862646046,1259.2681615121905,8.47021136508238,8.416979184668572,76-200,76-200,176.14949599003467,11.040957171568085,195.8390076303799,19.73663820616636,10.478346321120881,0.0,0.0,0.8952165367887911,True,-151.53630394443456,False,False,False,0.4951310463643303,True
DHNC0009,Dhanmondi,Residential,Res-A,597.3547737671756,0.635185299989375,1.225327892006244,18.6717274672704,0.41414587042128215,LT-A,398.077109371363,338.36554296565845,0.0,59.7115664057044,0,643,1114.9180945711319,58.617482656870564,30,upper-middle,177614.14505977277,4,2.560466022218713,2.560466022218713,3.9807,3829.5017921525105,3196.4590406727634,58.617482656870564,9.62,30,1.0,398.077109371363,338.36554296565845,3724.025751760138,3120.879219496116,0.0,3379.5017921525123,2805.0765233296343,9.355036157796311,9.223395479760367,301-400,301-400,603.146532264022,16.19608919135289,633.042751479747,59.71156640570456,15.000000000000028,0.0,0.0,0.8500000000000001,True,-453.1540796502393,False,True,False,0.5409783330281588,True
DHNC0010,Dhanmondi,Residential,Res-A,597.3547737671756,0.5028732002408461,1.8157646555528526,23.248261484397293,0.3230992493504371,LT-A,196.77862878463787,178.6770755167557,0.0,18.101553267882224,0,725,420.82964364547223,21.52423144650603,25,upper-middle,156299.7761650142,6,0.9831174001378662,0.9822815322352695,3.7399000000000004,1672.6183446694224,1497.2309104459168,21.52423144650603,8.5,30,1.0,196.77862878463787,178.6770755167557,1738.4788519028932,1576.9224889870447,0.0,1498.618344669422,1344.7551418924236,8.834693394502468,8.825544544124613,76-200,76-200,161.55636291584847,9.292972574214126,175.38743422350558,18.101553267882167,9.198942679742528,0.0008358679025967097,0.08502218580196962,0.9080105732025745,True,-237.74904928311773,False,False,False,0.3838996737880746,True
