consumer_id,substation,category,archetype,w_h,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,tariff_class,baseline_kwh,optimised_kwh,energy_shifted_kwh,energy_curtailed_kwh,n_shift_slots,n_curtail_slots,discomfort_J2_tk,incentive_received_tk,n_dr_events,income_band,monthly_income_bdt,household_size,peak_baseline_kw,peak_optimised_kw,connected_load_kw,J1_baseline_tk,J1_optimised_tk,rebate_tk,marginal_rate_tk_per_kwh,period_days,scale_to_30d,baseline_kwh_30d,optimised_kwh_30d,bill_baseline_tk,bill_optimised_tk,surcharge_tk,energy_charge_baseline_tk,energy_charge_optimised_tk,eff_rate_baseline,eff_rate_optimised,slab_baseline,slab_optimised,saving_tk,saving_pct,J1_saving_tk,energy_saving_kwh,energy_saving_pct,peak_reduction_kw,peak_reduction_pct,qoe,qoe_ok,net_benefit_tk,gained_unweighted,gained_lambda,gained,saving_per_discomfort,participated
DHNC0001,Dhanmondi,Residential,Res-A,597.3547737671756,0.48811259340679575,1.6288542526025491,20.445468599887178,0.336160097220683,LT-A,741.8844889317587,725.9446240923472,0.0,15.939864839411417,0,30,325.8980060606318,95.6391890364685,10,upper-middle,174354.85781382807,4,4.522244194721653,4.522244194721653,6.269699999999999,12871.833041198088,12499.634250265106,95.6391890364685,17.35,30,1.0,741.8844889317587,725.9446240923472,9581.274447114316,9291.024170701681,0.13421129934633702,8861.695882966014,8585.139228002225,12.914779308717476,12.798345288414787,601-above,601-above,290.2502764126348,3.029349362808955,372.19879093298186,15.939864839411484,2.1485642410941,0.0,0.0,0.9785143575890591,True,59.99145938847147,True,True,True,0.890616913926853,True
DHNC0002,Dhanmondi,Residential,Res-A,597.3547737671756,0.6788997760026314,2.2891494141129978,16.94157897705322,0.41494041295175105,LT-A,206.54885510342336,196.54625506863385,4.0321526400961405,10.002600034789461,25,150,178.69003831895117,19.24341422067142,30,upper-middle,112596.59401203739,5,0.9056059902486513,0.9131076695790628,3.6806,1879.6327678114376,1769.3638440119885,19.24341422067142,9.1,30,1.0,206.54885510342336,196.54625506863385,1827.18877051321,1733.826123595649,0.036337108091955915,1585.5945814411525,1496.6431680833878,8.84627886026431,8.821281208752202,201-300,76-200,93.36264691756105,5.109633357222193,110.26892379944911,10.00260003478951,4.842728384904867,-0.007501679330411459,-0.8283601711105876,0.943764098401747,True,-66.0839771807187,False,True,False,0.5224837813897283,True
DHNC0003,Dhanmondi,Residential,Res-A,597.3547737671756,0.5757809152833336,2.1309659713479836,15.287353625277056,0.44008259670880423,LT-A,176.71666423334503,175.0195342200155,0.0,1.6971300133295324,0,40,25.944626661839727,10.182780079977196,10,upper-middle,122947.57133679508,4,0.9728447772494944,0.9728447772494944,2.3800000000000003,1502.124317033449,1477.5156180779136,10.182780079977196,8.5,30,1.0,176.71666423334503,175.0195342200155,1499.4542282826044,1484.339700201397,0.032357287758729744,1328.0916459834327,1313.6660408701316,8.485075444286647,8.480809582361982,76-200,76-200,15.114528081207482,1.008001964722782,24.608698955535374,1.6971300133295415,0.9603678411949712,0.0,0.0,0.9903963215880504,True,-0.6473185006550501,False,True,False,0.5825687252396837,True
DHNC0004,Dhanmondi,Residential,Res-B,597.3547737671756,0.39681518577343594,0.8814824867709768,20.296420716600025,0.3494072353236943,LT-A,125.77903603831048,125.77903603831048,0.0,0.0,0,0,0.0,0.0,0,middle,53546.145812606715,4,0.7631324280611624,0.7631324280611624,2.2843999999999998,1069.1450601211727,1069.1450601211727,0.0,8.5,30,1.0,125.77903603831048,125.77903603831048,1040.619936641921,1040.6431904374545,0.023253795533423462,895.121806325639,895.121806325639,8.273397295913153,8.273397295913153,76-200,76-200,-0.02325379553349194,-0.0022346098431029397,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.02325379553349194,False,False,False,,False
DHNC0005,Dhanmondi,Residential,Res-B,597.3547737671756,0.30768563832642065,1.3545743690674348,18.996613699464877,0.410064197023275,LT-A,196.82248550892285,196.82248550892285,0.0,0.0,0,0,0.0,0.0,0,middle,59531.87269822272,5,0.9916189913789257,0.9916189913789257,3.5601,1673.027515002909,1673.027515002909,0.0,8.5,30,1.0,196.82248550892285,196.82248550892285,1730.9410931671366,1730.9774813442014,0.0363881770648222,1498.9911268258443,1498.9911268258443,8.794427571074776,8.794427571074776,76-200,76-200,-0.03638817706473674,-0.0021022192614398322,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.03638817706473674,False,False,False,,False
DHNC0006,Dhanmondi,Residential,Res-C,597.3547737671756,0.24558693229210504,3.294708550330959,30.654584092625228,0.26969991655302733,LT-A,114.42690706294435,114.42690706294435,0.0,0.0,0,0,0.0,0.0,0,lower-middle,10736.852167504177,4,0.2689426569645353,0.2689426569645353,0.38070000000000004,972.6498650699531,972.6498650699531,0.0,8.5,30,1.0,114.42690706294435,114.42690706294435,860.6101455367783,860.6313005717044,0.021155034926116763,798.628710035027,798.628710035027,7.5210469952086605,7.5210469952086605,76-200,76-200,-0.02115503492609605,-0.0024581437990021915,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.02115503492609605,False,False,False,,False
DHNC0007,Dhanmondi,Residential,Res-C,597.3547737671756,0.22703155796447627,3.368434981796543,21.03050655633284,0.3025223374839223,LT-A,149.25384920148198,149.25384920148198,0.0,0.0,0,0,0.0,0.0,0,lower-middle,24775.58637255295,4,1.2511246302574692,1.2511246302574692,1.9195,1268.685311988167,1268.685311988167,0.0,8.5,30,1.0,149.25384920148198,149.25384920148198,1234.0405541232267,1234.0681478987972,0.027593775570442042,1094.6577182125968,1094.6577182125968,8.268065183748531,8.268065183748531,76-200,76-200,-0.027593775570494472,-0.0022360509529688486,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.027593775570494472,False,False,False,,False
DHNC0008,Dhanmondi,Residential,Res-B,597.3547737671756,0.371762262432816,1.958195354437911,18.025530948896996,0.3590640949863418,LT-A,188.3564219134829,188.3564219134829,0.0,0.0,0,0,0.0,0.0,0,middle,43471.247693859405,5,0.922622061291981,0.922622061291981,2.2004,1601.064409251492,1601.064409251492,0.0,8.5,30,1.0,188.3564219134829,188.3564219134829,1595.4187055778348,1595.4535285647214,0.034822986886696196,1427.0295862646046,1427.0295862646046,8.47021136508238,8.47021136508238,76-200,76-200,-0.03482298688663832,-0.002182686386018396,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.03482298688663832,False,False,False,,False
DHNC0009,Dhanmondi,Residential,Res-A,597.3547737671756,0.635185299989375,1.225327892006244,18.6717274672704,0.41414587042128215,LT-A,398.077109371363,379.65046733111654,0.0,18.426642040246396,0,88,344.0572383124281,47.851164856150966,22,upper-middle,177614.14505977277,4,2.560466022218713,2.560466022218713,3.9807,3829.575387912182,3604.456519945362,47.851164856150966,9.62,30,1.0,398.077109371363,379.65046733111654,3724.025751760138,3537.968429587782,0.07018907617321436,3379.5017921525123,3202.237495725341,9.355036157796311,9.318830200269423,301-400,301-400,186.05732217235618,4.996134145539067,225.1188679668203,18.426642040246463,4.628912742394437,0.0,0.0,0.9537108725760558,True,-110.14875128392097,False,True,False,0.5407743289603547,True
DHNC0010,Dhanmondi,Residential,Res-A,597.3547737671756,0.5028732002408461,1.8157646555528526,23.248261484397293,0.3230992493504371,LT-A,196.77862878463787,196.77862878463787,0.0,0.0,0,0,0.0,0.0,0,upper-middle,156299.7761650142,6,0.9831174001378662,0.9831174001378662,3.7399000000000004,1672.654724738337,1672.654724738337,0.0,8.5,30,1.0,196.77862878463787,196.77862878463787,1738.4788519028932,1738.515231971808,0.03638006891475673,1498.618344669422,1498.618344669422,8.834693394502468,8.834693394502468,76-200,76-200,-0.036380068914695585,-0.00209263799067069,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.036380068914695585,False,False,False,,False
