substation,category,n_reps,connections,participation_pct,bill_baseline_tk,saving_tk,saving_pct,mean_saving_per_connection_tk,discomfort_tk,qoe_mean,curtailed_kwh
Dhanmondi,Commercial,96.0,3528.933699870044,77.08333333333336,247874096.79793492,4228293.965910776,1.7058232467742076,1198.178919050388,6225326.091004027,0.9839222679438681,262171.0048307775
Dhanmondi,Educational,36.0,1178.6226757857057,2.777777777777777,55293607.12271432,50098.6569611532,0.09060479062248218,42.50610308999521,166811.410996026,0.9995624056856072,5272.155428692783
Dhanmondi,Government,20.0,802.1669568601163,0.0,52177157.857688725,0.0,0.0,0.0,0.0,1.0,0.0
Dhanmondi,Hospital,36.0,173.32898052918324,0.0,55385000.67367382,0.0,0.0,0.0,0.0,1.0,0.0
Dhanmondi,Industrial,8.0,115.82869586163048,74.99999999999999,8755069.57092015,56969.87679711831,0.6507072997608495,491.8459659182799,97944.76994030736,0.9928011106053964,4262.138689792959
Dhanmondi,Residential,204.0,121860.37384850386,47.549019607843135,319887942.33084536,7387265.381813553,2.3093291131846554,60.620734603993256,9872151.204324275,0.9905652304912695,507110.16815028316
Kalyanpur,Commercial,68.0,2845.228977924288,86.76470588235294,179788655.6928409,5213185.868569067,2.8996189155980505,1832.2552979100828,8491442.829525031,0.966047510506638,323238.2110967923
Kalyanpur,Educational,20.0,644.1544803297821,0.0,31303933.69948343,0.0,0.0,0.0,0.0,1.0,0.0
Kalyanpur,Government,12.0,520.1446066889106,0.0,32037803.721434996,0.0,0.0,0.0,0.0,1.0,0.0
Kalyanpur,Hospital,12.0,54.26807695745534,0.0,18866675.256807424,0.0,0.0,0.0,0.0,1.0,0.0
Kalyanpur,Industrial,16.0,605.5581382139187,100.0,35799950.37877679,183704.43389698822,0.5131415880562039,303.3638263682174,338609.00507922407,0.9903605044303092,13743.645224777656
Kalyanpur,Residential,272.0,216332.7081211862,24.632352941176467,416554165.2985567,10180382.788336,2.4439517441962004,47.05891622561813,13837221.789902478,0.9925293316237728,702844.5499723761
