household_id,substation,category,archetype,income_band,w_h,A_energy_kwh,B_energy_kwh,energy_reduction_kwh,energy_reduction_pct,A_bill_tk,B_bill_tk,bill_reduction_tk,bill_reduction_pct,incentive_tk,discomfort_tk,net_benefit_tk,gained,A_qoe,B_qoe,qoe_difference,A_peak_kw,B_peak_kw,peak_reduction_pct,n_dr_events,A_slab,B_slab
DHNC0001,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,741.8844889317587,725.9446240923472,15.939864839411484,2.1485642410941,9581.274447114316,9291.024684258124,290.2497628561923,3.0293440028075764,143.45878355470276,325.8980060606318,107.8105403502633,True,1.0,0.9785143575890591,0.021485642410940864,4.522244194721653,4.522244194721653,0.0,10,601-above,601-above
DHNC0002,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,206.54885510342336,196.54625506863385,10.00260003478951,4.842728384904867,1827.18877051321,1733.8262626387555,93.36250787445465,5.109625747548324,28.865121331007124,178.69003831895117,-56.4624091134894,False,1.0,0.943764098401747,0.05623590159825298,0.9056059902486513,0.9131076695790628,-0.8283601711105876,30,201-300,76-200
DHNC0003,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,176.71666423334503,175.0195342200155,1.6971300133295415,0.9603678411949712,1499.4542282826044,1484.3398240158124,15.114404266792008,1.007993707424017,15.274170119965794,25.944626661839727,4.443947724918075,True,1.0,0.9903963215880504,0.009603678411949645,0.9728447772494944,0.9728447772494944,0.0,10,76-200,76-200
DHNC0004,Dhanmondi,Residential,Res-B,middle,597.3547737671756,125.77903603831048,125.77903603831048,0.0,0.0,1040.619936641921,1040.6432794175669,-0.023342775645915026,-0.0022431605261419582,0.0,0.0,-0.023342775645915026,False,1.0,1.0,0.0,0.7631324280611624,0.7631324280611624,0.0,0,76-200,76-200
DHNC0005,Dhanmondi,Residential,Res-B,middle,597.3547737671756,196.82248550892285,196.82248550892285,0.0,0.0,1730.9410931671366,1730.977620582722,-0.03652741558539674,-0.0021102633549800252,0.0,0.0,-0.03652741558539674,False,1.0,1.0,0.0,0.9916189913789257,0.9916189913789257,0.0,0,76-200,76-200
DHNC0006,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,114.42690706294435,114.42690706294435,0.0,0.0,860.6101455367783,860.6313815209578,-0.02123598417949779,-0.0024675498295749837,0.0,0.0,-0.02123598417949779,False,1.0,1.0,0.0,0.2689426569645353,0.2689426569645353,0.0,0,76-200,76-200
DHNC0007,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,149.25384920148198,149.25384920148198,0.0,0.0,1234.0405541232267,1234.068253485743,-0.027699362516386827,-0.0022446071503757787,0.0,0.0,-0.027699362516386827,False,1.0,1.0,0.0,1.2511246302574692,1.2511246302574692,0.0,0,76-200,76-200
DHNC0008,Dhanmondi,Residential,Res-B,middle,597.3547737671756,188.3564219134829,188.3564219134829,0.0,0.0,1595.4187055778348,1595.4536618140778,-0.034956236243033345,-0.0021910383851474753,0.0,0.0,-0.034956236243033345,False,1.0,1.0,0.0,0.922622061291981,0.922622061291981,0.0,0,76-200,76-200
DHNC0009,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,398.077109371363,379.65046733111654,18.426642040246463,4.628912742394437,3724.025751760138,3537.9686981646632,186.05705359547483,4.996126933535196,71.77674728422643,344.0572383124281,-86.22343743272688,False,1.0,0.9537108725760558,0.0462891274239442,2.560466022218713,2.560466022218713,0.0,22,301-400,301-400
DHNC0010,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,196.77862878463787,196.77862878463787,0.0,0.0,1738.4788519028932,1738.515371179303,-0.036519276409762824,-0.0021006454217024143,0.0,0.0,-0.036519276409762824,False,1.0,1.0,0.0,0.9831174001378662,0.9831174001378662,0.0,0,76-200,76-200
