household_id,substation,category,archetype,income_band,w_h,A_energy_kwh,B_energy_kwh,energy_reduction_kwh,energy_reduction_pct,A_bill_tk,B_bill_tk,bill_reduction_tk,bill_reduction_pct,incentive_tk,discomfort_tk,net_benefit_tk,gained,A_qoe,B_qoe,qoe_difference,A_peak_kw,B_peak_kw,peak_reduction_pct,n_dr_events,A_slab,B_slab
DHNC0001,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,741.8844889317587,725.9446240923472,15.939864839411484,2.1485642410941,9581.274447114316,9291.024170701681,290.2502764126348,3.029349362808955,95.6391890364685,325.8980060606318,59.99145938847147,True,1.0,0.9785143575890591,0.021485642410940864,4.522244194721653,4.522244194721653,0.0,10,601-above,601-above
DHNC0002,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,206.54885510342336,196.54625506863385,10.00260003478951,4.842728384904867,1827.18877051321,1733.826123595649,93.36264691756105,5.109633357222193,19.24341422067142,178.69003831895117,-66.0839771807187,False,1.0,0.943764098401747,0.05623590159825298,0.9056059902486513,0.9131076695790628,-0.8283601711105876,30,201-300,76-200
DHNC0003,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,176.71666423334503,175.0195342200155,1.6971300133295415,0.9603678411949712,1499.4542282826044,1484.339700201397,15.114528081207482,1.008001964722782,10.182780079977196,25.944626661839727,-0.6473185006550501,False,1.0,0.9903963215880504,0.009603678411949645,0.9728447772494944,0.9728447772494944,0.0,10,76-200,76-200
DHNC0004,Dhanmondi,Residential,Res-B,middle,597.3547737671756,125.77903603831048,125.77903603831048,0.0,0.0,1040.619936641921,1040.6431904374545,-0.02325379553349194,-0.0022346098431029397,0.0,0.0,-0.02325379553349194,False,1.0,1.0,0.0,0.7631324280611624,0.7631324280611624,0.0,0,76-200,76-200
DHNC0005,Dhanmondi,Residential,Res-B,middle,597.3547737671756,196.82248550892285,196.82248550892285,0.0,0.0,1730.9410931671366,1730.9774813442014,-0.03638817706473674,-0.0021022192614398322,0.0,0.0,-0.03638817706473674,False,1.0,1.0,0.0,0.9916189913789257,0.9916189913789257,0.0,0,76-200,76-200
DHNC0006,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,114.42690706294435,114.42690706294435,0.0,0.0,860.6101455367783,860.6313005717044,-0.02115503492609605,-0.0024581437990021915,0.0,0.0,-0.02115503492609605,False,1.0,1.0,0.0,0.2689426569645353,0.2689426569645353,0.0,0,76-200,76-200
DHNC0007,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,149.25384920148198,149.25384920148198,0.0,0.0,1234.0405541232267,1234.0681478987972,-0.027593775570494472,-0.0022360509529688486,0.0,0.0,-0.027593775570494472,False,1.0,1.0,0.0,1.2511246302574692,1.2511246302574692,0.0,0,76-200,76-200
DHNC0008,Dhanmondi,Residential,Res-B,middle,597.3547737671756,188.3564219134829,188.3564219134829,0.0,0.0,1595.4187055778348,1595.4535285647214,-0.03482298688663832,-0.002182686386018396,0.0,0.0,-0.03482298688663832,False,1.0,1.0,0.0,0.922622061291981,0.922622061291981,0.0,0,76-200,76-200
DHNC0009,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,398.077109371363,379.65046733111654,18.426642040246463,4.628912742394437,3724.025751760138,3537.968429587782,186.05732217235618,4.996134145539067,47.851164856150966,344.0572383124281,-110.14875128392097,False,1.0,0.9537108725760558,0.0462891274239442,2.560466022218713,2.560466022218713,0.0,22,301-400,301-400
DHNC0010,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,196.77862878463787,196.77862878463787,0.0,0.0,1738.4788519028932,1738.515231971808,-0.036380068914695585,-0.00209263799067069,0.0,0.0,-0.036380068914695585,False,1.0,1.0,0.0,0.9831174001378662,0.9831174001378662,0.0,0,76-200,76-200
DHNC0011,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,495.66845075302064,495.66845075302064,0.0,0.0,5321.328438092982,5321.420076359335,-0.09163826635358419,-0.001722093785784529,0.0,0.0,-0.09163826635358419,False,1.0,1.0,0.0,2.681841055030918,2.681841055030918,0.0,0,401-600,401-600
DHNC0012,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,157.25263141484473,157.25263141484473,0.0,0.0,1350.9276553774891,1350.9567279531202,-0.029072575631062136,-0.0021520453382781923,0.0,0.0,-0.029072575631062136,False,1.0,1.0,0.0,0.9674737262491748,0.9674737262491748,0.0,0,76-200,76-200
DHNC0013,Dhanmondi,Residential,Res-B,middle,597.3547737671756,185.82639660692382,185.82639660692382,0.0,0.0,1551.8819097167952,1551.916264957283,-0.03435524048768457,-0.002213779300639834,0.0,0.0,-0.03435524048768457,False,1.0,1.0,0.0,1.0613030785431088,1.0613030785431088,0.0,0,76-200,76-200
DHNC0014,Dhanmondi,Residential,Res-B,middle,597.3547737671756,139.96076086458442,139.96076086458442,0.0,0.0,1190.551600716416,1190.5774764030039,-0.02587568658782402,-0.002173419998952863,0.0,0.0,-0.02587568658782402,False,1.0,1.0,0.0,0.8231676560421688,0.8231676560421688,0.0,0,76-200,76-200
DHNC0015,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,578.3988813460238,565.2921817756007,13.106699570423075,2.2660312793001527,6582.442029454009,6375.9784010473195,206.46362840668917,3.1365810360781046,64.22804653508811,238.1917993162063,32.49987562557095,True,1.0,0.9773396872069982,0.022660312793001847,3.202978446236219,3.202978446236219,0.0,12,401-600,401-600
DHNC0016,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,205.91342095875007,205.91342095875007,0.0,0.0,1776.774647260857,1776.8127161532525,-0.03806889239558586,-0.0021425841737597005,0.0,0.0,-0.03806889239558586,False,1.0,1.0,0.0,0.8430372817850791,0.8430372817850791,0.0,0,201-300,201-300
DHNC0017,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,445.16895505283173,413.01068403269187,32.158271020139864,7.223835052990923,4513.519726110155,4006.7656523485725,506.7540737615823,11.227470012595104,61.43850244622844,713.6561870317428,-145.46361082393207,False,1.0,0.9277616494700909,0.07223835052990912,3.889339225488028,3.889339225488028,0.0,30,401-600,401-600
DHNC0018,Dhanmondi,Residential,Res-B,middle,597.3547737671756,166.20105462023224,166.20105462023224,0.0,0.0,1407.5957324855729,1407.6264594291345,-0.030726943561603548,-0.0021829381016483357,0.0,0.0,-0.030726943561603548,False,1.0,1.0,0.0,0.8779939686360916,0.8779939686360916,0.0,0,76-200,76-200
DHNC0019,Dhanmondi,Residential,Res-B,middle,597.3547737671756,159.37148827089507,159.37148827089507,0.0,0.0,1367.5805328177385,1367.6099971237059,-0.029464305967394466,-0.0021544841609208005,0.0,0.0,-0.029464305967394466,False,1.0,1.0,0.0,1.0075919079701723,1.0075919079701723,0.0,0,76-200,76-200
DHNC0020,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,275.89435902555635,275.89435902555635,0.0,0.0,2560.323010489191,2560.374017327975,-0.05100683878390555,-0.0019922032718113904,0.0,0.0,-0.05100683878390555,False,1.0,1.0,0.0,1.8755679711321622,1.8755679711321622,0.0,0,201-300,201-300
DHNC0021,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,657.973080885311,626.8082461668581,31.16483471845288,4.73649084192323,8039.176691028153,7471.547197693903,567.6294933342497,7.060791361480251,59.649144986850125,783.5541478212623,-156.27550950016246,False,1.0,0.9526350915807674,0.047364908419232576,3.292968961196623,3.292968961196623,0.0,30,601-above,601-above
DHNC0022,Dhanmondi,Residential,Res-B,middle,597.3547737671756,133.95380611275885,133.95380611275885,0.0,0.0,1066.6485395563727,1066.6733046882769,-0.02476513190413243,-0.002321770572566709,0.0,0.0,-0.02476513190413243,False,1.0,1.0,0.0,0.6353992997170809,0.6353992997170809,0.0,0,76-200,76-200
DHNC0023,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,272.03224092858227,272.03224092858227,0.0,0.0,2381.8330120726037,2381.8833048901374,-0.050292817533772904,-0.002111517359901294,0.0,0.0,-0.050292817533772904,False,1.0,1.0,0.0,1.0955845399535906,1.0955845399535906,0.0,0,201-300,201-300
