household_id,substation,category,archetype,income_band,w_h,A_energy_kwh,B_energy_kwh,energy_reduction_kwh,energy_reduction_pct,A_bill_tk,B_bill_tk,bill_reduction_tk,bill_reduction_pct,incentive_tk,discomfort_tk,net_benefit_tk,gained,A_qoe,B_qoe,qoe_difference,A_peak_kw,B_peak_kw,peak_reduction_pct,n_dr_events,A_slab,B_slab
DHNC0001,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,727.1827486579332,618.1053363592431,109.07741229869009,15.000000000000014,9313.445493675898,7326.3277351245115,1987.117758551386,21.336011038027735,280.4791064035253,2230.138808109814,37.45805684509742,True,1.0,0.85,0.15000000000000002,4.112221543479506,4.112221543479506,0.0,7,601-above,601-above
DHNC0002,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,203.8268217284663,173.25279846919636,30.57402325926995,15.0,1801.1797416154957,1525.8956863375777,275.284055277918,15.283541609845837,78.6176560343535,517.9722296931839,-164.07051838091235,False,1.0,0.85,0.15000000000000002,0.8200816653012406,0.8052102892254086,1.8134018482621845,7,201-300,76-200
DHNC0003,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,175.36407535444764,149.05946405128051,26.30461130316712,14.999999999999995,1487.382372538445,1252.6137166576787,234.76865588076635,15.784014938949277,67.63967515098498,402.12789496697627,-99.71956393522493,False,1.0,0.85,0.15000000000000002,0.9598106610021762,0.9590294490638465,0.08139229642583896,7,76-200,76-200
DHNC0004,Dhanmondi,Residential,Res-B,middle,597.3547737671756,125.09352131899462,117.21180579862225,7.881715520372367,6.300658449188269,1034.501717772027,964.1574067527035,70.34431101932341,6.799825443578933,23.64514656111708,159.9706141700335,-65.98115658959301,False,1.0,0.9369934155081173,0.06300658449188268,0.7615689853937833,0.7615689853937833,0.0,6,76-200,76-200
DHNC0005,Dhanmondi,Residential,Res-B,middle,597.3547737671756,194.42442300451194,169.42748019169147,24.996942812820464,12.856894430511108,1709.5383853152691,1486.4406707108467,223.09771460442244,13.050172872443532,74.99082843846142,474.8572662827654,-176.76872323988152,False,1.0,0.8714310556948888,0.12856894430511123,0.9052815631896679,0.9052815631896679,0.0,6,76-200,76-200
DHNC0006,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,113.50535505914327,113.50535505914327,0.0,0.0,852.3852939028537,852.3852939028537,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.2577135786200017,0.2577135786200017,0.0,0,76-200,76-200
DHNC0007,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,148.20020341525228,148.20020341525228,0.0,0.0,1224.6367654811265,1224.6367654811265,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,1.2438712044339089,1.2438712044339089,0.0,0,76-200,76-200
DHNC0008,Dhanmondi,Residential,Res-B,middle,597.3547737671756,187.32427908689888,159.22563722386408,28.0986418630348,14.999999999999977,1586.2068308505725,1335.4264522229869,250.7803786275856,15.810068003118452,72.25270133148963,506.4929385241074,-183.45985856503216,False,1.0,0.85,0.15000000000000002,0.9195532087924515,0.868663353844178,5.5341936129070275,7,76-200,76-200
DHNC0009,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,391.6900092474172,332.9365078603046,58.753501387112635,15.000000000000014,3659.5096534081613,3066.0405358969365,593.4691175112248,16.21717589837527,151.07715662313322,1097.0293656480594,-352.4830915137014,False,1.0,0.85,0.15000000000000002,2.3167358193919907,2.073615312607911,10.494097114960864,7,301-400,301-400
DHNC0010,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,195.50459922702362,173.9534004881871,21.55119873883652,11.023371738590587,1727.1081381011857,1534.76368935707,192.34444874411565,11.13679245096851,55.41659855886806,501.02790358268425,-253.26685627970053,False,1.0,0.8897662826140942,0.11023371738590582,0.9780466329601829,0.9530446000842205,2.556323188833085,7,76-200,76-200
