substation,date,peak_baseline_kw,peak_post_kw,peak_reduction_kw,peak_reduction_pct,peak_slot_baseline,peak_slot_post,peak_shifted_not_shaved
Kalyanpur,2026-06-14,135009.44043522017,124746.6679507295,10262.772484490662,7.601522124236131,37,34,False
Kalyanpur,2026-06-15,136956.2683662112,127028.16945965258,9928.098906558633,7.249101501518434,37,34,False
Kalyanpur,2026-06-16,136406.42921498578,127946.8110477569,8459.61816722888,6.201773784354364,37,26,False
Kalyanpur,2026-06-17,137288.96126579295,127537.607090173,9751.354175619956,7.102795509349965,37,34,False
Kalyanpur,2026-06-18,136353.5186576026,126874.6954409448,9478.82321665781,6.951652813932941,37,26,False
Kalyanpur,2026-06-19,133471.84842729656,123383.87936879696,10087.969058499599,7.558124935982,37,34,False
Kalyanpur,2026-06-20,139604.2956686311,131087.99228705847,8516.303381572623,6.10031614054855,37,34,False
Kalyanpur,2026-06-21,137878.86090686743,130046.17560474384,7832.6853021235875,5.680845671777275,37,26,False
Kalyanpur,2026-06-22,135546.78899711053,125600.60997413818,9946.179022972356,7.3378197274628025,37,34,False
Kalyanpur,2026-06-23,137914.87723723636,129667.7866584288,8247.090578807562,5.979841148407219,37,26,False
Kalyanpur,2026-06-24,136684.23782415845,127181.02803160128,9503.209792557172,6.952674239426833,37,34,False
Kalyanpur,2026-06-25,137785.0087245656,129722.18468801652,8062.824036549064,5.851742588823126,37,26,False
Kalyanpur,2026-06-26,138114.41795992616,129433.8005728886,8680.61738703755,6.285091386734314,37,26,False
Kalyanpur,2026-06-27,141325.58157751698,132354.00905098298,8971.572526534,6.348158929466779,37,34,False
Kalyanpur,2026-06-28,139965.87460429946,130776.70613098115,9189.168473318306,6.5652920751556065,37,34,False
Kalyanpur,2026-06-29,138000.0,129433.85716681575,8566.142833184247,6.20734987911902,37,26,False
Kalyanpur,2026-06-30,133556.28936044028,123601.80294281684,9954.48641762344,7.453401457387289,37,34,False
Kalyanpur,2026-07-01,133458.031254374,123490.44739754984,9967.583856824145,7.46870290467998,37,34,False
Kalyanpur,2026-07-02,133405.5263938596,123442.10038688968,9963.426006969908,7.468525687275056,37,34,False
Kalyanpur,2026-07-03,133301.23000595925,123225.40036057784,10075.829645381411,7.558692177807339,37,34,False
Kalyanpur,2026-07-04,133260.5593790247,123277.9568569698,9982.60252205489,7.491040536354044,37,34,False
Kalyanpur,2026-07-05,133295.4588488346,123331.86747459877,9963.591374235824,7.474816816929346,37,34,False
Kalyanpur,2026-07-06,133315.011494508,123382.01022595025,9933.001268557768,7.450774790629608,37,34,False
Kalyanpur,2026-07-07,133415.7381586025,123509.33519754898,9906.402961053522,7.425213170335983,37,34,False
Kalyanpur,2026-07-08,133567.57274270555,123223.73233648692,10343.840406218631,7.744275196303987,37,34,False
Kalyanpur,2026-07-09,133821.72931287644,123501.6201052844,10320.109207592046,7.711833691420572,37,34,False
Kalyanpur,2026-07-10,133914.59014067345,123588.6242282442,10325.965912429252,7.7108595124565,37,34,False
Kalyanpur,2026-07-11,134107.91191879244,123829.41878873888,10278.493130053554,7.66434506584338,37,34,False
Kalyanpur,2026-07-12,134203.09806311698,123919.54385466684,10283.554208450136,7.662680189106874,37,34,False
Kalyanpur,2026-07-13,134337.85607120892,124068.70345405272,10269.1526171562,7.644273116665489,37,34,False
