household_id,substation,category,archetype,income_band,w_h,A_energy_kwh,B_energy_kwh,energy_reduction_kwh,energy_reduction_pct,A_bill_tk,B_bill_tk,bill_reduction_tk,bill_reduction_pct,incentive_tk,discomfort_tk,net_benefit_tk,gained,A_qoe,B_qoe,qoe_difference,A_peak_kw,B_peak_kw,peak_reduction_pct,n_dr_events,A_slab,B_slab
DHNC0001,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,741.8844889317587,630.6018155919948,111.28267333976396,15.000000000000021,9581.274447114316,7555.0886360172235,2026.1858110970925,21.147351767043247,108.76839617145433,2275.2264034796435,-140.2721962110968,False,1.0,0.8500000000000001,0.1499999999999999,4.522244194721653,4.333820963318492,4.166586838081141,30,601-above,601-above
DHNC0002,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,206.54885510342336,175.5665268379098,30.98232826551356,15.000000000000027,1827.18877051321,1546.8537155429237,280.33505497028636,15.34242435670987,30.516339631014393,524.8895612031853,-214.03816660188454,False,1.0,0.8500000000000001,0.1499999999999999,0.9056059902486513,0.9008290858201239,0.527481540533518,30,201-300,76-200
DHNC0003,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,176.71666423334503,150.20916459834322,26.507499635001807,15.000000000000028,1499.4542282826044,1263.1383121005836,236.31591618202083,15.760128700472876,26.277152585343252,405.2295206421743,-142.63645187481023,False,1.0,0.85,0.15000000000000002,0.9728447772494944,0.9708745709017024,0.20252011357478003,30,76-200,76-200
DHNC0004,Dhanmondi,Residential,Res-B,middle,597.3547737671756,125.77903603831048,121.94639152402101,3.83264451428947,3.047125049616457,1040.619936641921,1006.6275198773894,33.99241676453153,3.2665544419824406,9.181598427740802,77.78896551918778,-34.614950326915455,False,1.0,0.9695287495038356,0.030471250496164393,0.7631324280611624,0.7631324280611624,0.0,16,76-200,76-200
DHNC0005,Dhanmondi,Residential,Res-B,middle,597.3547737671756,196.82248550892285,186.5056396745938,10.316845834329058,5.241700818711259,1730.9410931671366,1639.1904385418848,91.75065462525185,5.300622591227174,29.113466908610622,195.98513491168157,-75.1210133778191,False,1.0,0.9475829918128876,0.05241700818711237,0.9916189913789257,0.9916189913789257,0.0,16,76-200,76-200
DHNC0006,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,114.42690706294435,113.14188407735288,1.2850229855914677,1.1230077073433418,860.6101455367783,849.3398048095681,11.270340727210169,1.3095756290649643,3.810037108950097,39.391845172771426,-24.31146733661116,False,1.0,0.9887699229265662,0.01123007707343382,0.2689426569645353,0.2689426569645353,0.0,11,76-200,76-200
DHNC0007,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,149.25384920148198,145.49646699681915,3.7573822046628322,2.5174440892245507,1234.0405541232267,1200.761168329477,33.279385793749725,2.696782182931937,11.130284488798452,86.03066552711194,-41.62099524456376,False,1.0,0.9692474482175699,0.030752551782430082,1.2511246302574692,1.2546277228012568,-0.2799954903826531,11,76-200,76-200
DHNC0008,Dhanmondi,Residential,Res-B,middle,597.3547737671756,188.3564219134829,168.61978370731657,19.736638206166333,10.478346321120867,1595.4187055778348,1419.565026147738,175.8536794300967,11.022415546168824,28.077582877965593,355.7633828124348,-151.83212050437254,False,1.0,0.8952165367887911,0.1047834632112089,0.922622061291981,0.922622061291981,0.0,21,76-200,76-200
DHNC0009,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,398.077109371363,338.3655429656584,59.711566405704616,15.00000000000004,3724.025751760138,3121.4728279607975,602.5529237993405,16.180149224654194,58.61748265687057,1114.9180945711319,-453.7476881149207,False,1.0,0.8500000000000001,0.1499999999999999,2.560466022218713,2.560466022218713,0.0,30,301-400,301-400
DHNC0010,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,196.77862878463787,178.6770755167557,18.101553267882167,9.198942679742528,1738.4788519028932,1577.235949463965,161.24290243892824,9.274941841394044,21.52423144650603,424.4423202166968,-241.67518633126255,False,1.0,0.9039661966317318,0.09603380336826817,0.9831174001378662,0.9822815322352695,0.08502218580196962,25,76-200,76-200
DHNC0011,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,495.66845075302064,437.30825777445745,58.36019297856319,11.77403824873305,5321.328438092982,4402.30980435677,919.018633736212,17.27047380044001,71.62422009898789,1205.6133561171216,-214.97050228192177,False,1.0,0.8807758802268341,0.11922411977316594,2.681841055030918,2.681841055030918,0.0,24,401-600,401-600
DHNC0012,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,157.25263141484473,139.06315792833087,18.18947348651386,11.567039179477137,1350.9276553774891,1188.8305686768817,162.0970867006074,11.998946505785513,18.07441417041465,374.5970993887771,-194.42559851775505,False,1.0,0.8843296082052288,0.11567039179477123,0.9674737262491748,0.8776915511837206,9.280063388753018,30,76-200,76-200
DHNC0013,Dhanmondi,Residential,Res-B,middle,597.3547737671756,185.82639660692382,174.22955513844894,11.596841468474878,6.240685758442341,1551.8819097167952,1448.6857576212851,103.19615209551012,6.649742577020084,27.64041996995857,250.31839484963547,-119.48182278416678,False,1.0,0.9375931424155769,0.0624068575844231,1.0613030785431088,1.0613030785431088,0.0,20,76-200,76-200
DHNC0014,Dhanmondi,Residential,Res-B,middle,597.3547737671756,139.96076086458442,133.46576754102898,6.494993323555434,4.640581605468339,1190.551600716416,1132.8179297400918,57.73367097632422,4.849321183691904,8.06673478061606,115.73732784797375,-49.936922091033466,False,1.0,0.9413782414170684,0.058621758582931616,0.8231676560421688,0.8330101097492267,-1.1956803252427275,24,76-200,76-200
DHNC0015,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,578.3988813460238,491.63904914412024,86.75983220190358,15.0,6582.442029454009,5215.926196460303,1366.5158329937058,20.760013181719636,85.09738570819302,1576.7112406526471,-125.09802195074826,False,1.0,0.85,0.15000000000000002,3.202978446236219,3.202978446236219,0.0,30,401-600,401-600
DHNC0016,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,205.91342095875007,195.8210533502179,10.092367608532157,4.901267514055787,1776.774647260857,1683.3183480067614,93.45629925409548,5.25988478044592,22.750226764017107,281.0724749286694,-164.86594891055682,False,1.0,0.950987324859442,0.04901267514055796,0.8430372817850791,0.8430372817850791,0.0,16,201-300,76-200
DHNC0017,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,445.16895505283173,378.39361179490703,66.7753432579247,14.999999999999988,4513.519726110155,3584.052114077833,929.467612032322,20.59296665206682,65.05287253281331,1481.8780781883956,-487.3575936232603,False,1.0,0.85,0.15000000000000002,3.889339225488028,3.7181626874102482,4.40117274821408,30,401-600,301-400
DHNC0018,Dhanmondi,Residential,Res-B,middle,597.3547737671756,166.20105462023224,159.78957520176908,6.411479418463159,3.857664702016077,1407.5957324855729,1350.6536040410035,56.942128444569335,4.045346766149915,17.72519049859117,113.3923964104988,-38.725077467338295,False,1.0,0.9539244823751116,0.046075517624888374,0.8779939686360916,0.8819019845426423,-0.4451073750109722,18,76-200,76-200
DHNC0019,Dhanmondi,Residential,Res-B,middle,597.3547737671756,159.37148827089507,139.8013722128064,19.570116058088672,12.279559079491026,1367.5805328177385,1193.162506245237,174.4180265725015,12.753766406219144,23.30509001204392,360.7685359278107,-163.04541934326528,False,1.0,0.8772044092050899,0.12279559079491009,1.0075919079701723,1.0062657815252996,0.13161344730767627,25,76-200,76-200
DHNC0020,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,275.89435902555635,237.66308727961945,38.23127174593691,13.857214000665925,2560.323010489191,2195.4401509985423,364.88285949064857,14.251438509742245,37.44420141204145,698.0273608694736,-295.7002999667835,False,1.0,0.8550958736040062,0.14490412639599382,1.8755679711321622,1.8596489246214194,0.8487587096688105,29,201-300,201-300
