household_id,substation,category,archetype,income_band,w_h,A_energy_kwh,B_energy_kwh,energy_reduction_kwh,energy_reduction_pct,A_bill_tk,B_bill_tk,bill_reduction_tk,bill_reduction_pct,incentive_tk,discomfort_tk,net_benefit_tk,gained,A_qoe,B_qoe,qoe_difference,A_peak_kw,B_peak_kw,peak_reduction_pct,n_dr_events,A_slab,B_slab
DHNC0001,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,741.8844889317587,691.8884817821382,49.99600714962048,6.739055458836975,9581.274447114316,8670.472186866104,910.8022602482124,9.506065871252936,0.0,715.53425600811,195.2680042401024,True,1.0,0.9326094454116303,0.06739055458836973,4.522244194721653,4.522244194721653,0.0,30,601-above,601-above
DHNC0002,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,206.54885510342336,196.54625506863385,10.00260003478951,4.842728384904867,1827.18877051321,1733.7897864875572,93.39898402565291,5.111622046550753,0.0,118.62188692568269,-25.22290290002978,False,1.0,0.9515727161509515,0.048427283849048486,0.9056059902486513,0.9056059902486513,0.0,30,201-300,76-200
DHNC0003,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,176.71666423334503,171.50581460443738,5.210849628907653,2.948703027818022,1499.4542282826044,1452.9473953446036,46.5068329380008,3.1015840337632223,0.0,55.762070675678,-9.255237737677199,False,1.0,0.97051296972182,0.029487030278180004,0.9728447772494944,0.9728447772494944,0.0,30,76-200,76-200
DHNC0004,Dhanmondi,Residential,Res-B,middle,597.3547737671756,125.77903603831048,125.77903603831048,0.0,0.0,1040.619936641921,1040.619936641921,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.7631324280611624,0.7631324280611624,0.0,0,76-200,76-200
DHNC0005,Dhanmondi,Residential,Res-B,middle,597.3547737671756,196.82248550892285,196.82248550892285,0.0,0.0,1730.9410931671366,1730.9410931671366,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.9916189913789257,0.9916189913789257,0.0,0,76-200,76-200
DHNC0006,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,114.42690706294435,114.42690706294435,0.0,0.0,860.6101455367783,860.6101455367783,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.2689426569645353,0.2689426569645353,0.0,0,76-200,76-200
DHNC0007,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,149.25384920148198,149.25384920148198,0.0,0.0,1234.0405541232267,1234.0405541232267,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,1.2511246302574692,1.2511246302574692,0.0,0,76-200,76-200
DHNC0008,Dhanmondi,Residential,Res-B,middle,597.3547737671756,188.3564219134829,188.3564219134829,0.0,0.0,1595.4187055778348,1595.4187055778348,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.922622061291981,0.922622061291981,0.0,0,76-200,76-200
DHNC0009,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,398.077109371363,373.15990225937503,24.917207111987977,6.259392093993255,3724.025751760138,3472.337042721947,251.68870903819106,6.758511509197592,0.0,325.6731103083976,-73.98440127020655,False,1.0,0.9374060790600679,0.0625939209399321,2.560466022218713,2.560466022218713,0.0,30,301-400,301-400
DHNC0010,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,196.77862878463787,196.77862878463787,0.0,0.0,1738.4788519028932,1738.4788519028932,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.9831174001378662,0.9831174001378662,0.0,0,76-200,76-200
DHNC0011,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,495.66845075302064,495.66845075302064,0.0,0.0,5321.328438092982,5321.328438092982,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,2.681841055030918,2.681841055030918,0.0,0,401-600,401-600
DHNC0012,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,157.25263141484473,157.25263141484473,0.0,0.0,1350.9276553774891,1350.9276553774891,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.9674737262491748,0.9674737262491748,0.0,0,76-200,76-200
DHNC0013,Dhanmondi,Residential,Res-B,middle,597.3547737671756,185.82639660692382,185.82639660692382,0.0,0.0,1551.8819097167952,1551.8819097167952,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,1.0613030785431088,1.0613030785431088,0.0,0,76-200,76-200
DHNC0014,Dhanmondi,Residential,Res-B,middle,597.3547737671756,139.96076086458442,139.96076086458442,0.0,0.0,1190.551600716416,1190.551600716416,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.8231676560421688,0.8231676560421688,0.0,0,76-200,76-200
DHNC0015,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,578.3988813460238,544.8417362513142,33.557145094709654,5.801730635546352,6582.442029454009,6053.5646441888375,528.8773852651711,8.03466833279563,0.0,426.8905157208892,101.98686954428194,True,1.0,0.9419826936445365,0.05801730635546354,3.202978446236219,3.202978446236219,0.0,30,401-600,401-600
DHNC0016,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,205.91342095875007,205.91342095875007,0.0,0.0,1776.774647260857,1776.774647260857,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.8430372817850791,0.8430372817850791,0.0,0,201-300,201-300
DHNC0017,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,445.16895505283173,413.01068403269187,32.158271020139864,7.223835052990923,4513.519726110155,4006.6892956972406,506.8304304129142,11.229161744457716,0.0,499.55933092222006,7.271099490694155,True,1.0,0.9277616494700909,0.07223835052990912,3.889339225488028,3.889339225488028,0.0,30,401-600,401-600
DHNC0018,Dhanmondi,Residential,Res-B,middle,597.3547737671756,166.20105462023224,166.20105462023224,0.0,0.0,1407.5957324855729,1407.5957324855729,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.8779939686360916,0.8779939686360916,0.0,0,76-200,76-200
DHNC0019,Dhanmondi,Residential,Res-B,middle,597.3547737671756,159.37148827089507,159.37148827089507,0.0,0.0,1367.5805328177385,1367.5805328177385,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,1.0075919079701723,1.0075919079701723,0.0,0,76-200,76-200
DHNC0020,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,275.89435902555635,275.89435902555635,0.0,0.0,2560.323010489191,2560.323010489191,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,1.8755679711321622,1.8755679711321622,0.0,0,201-300,201-300
DHNC0021,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,657.973080885311,626.8082461668581,31.16483471845288,4.73649084192323,8039.176691028153,7471.431314544739,567.7453764834145,7.062232841791214,0.0,548.4879034748836,19.257473008530837,True,1.0,0.9526350915807674,0.047364908419232576,3.292968961196623,3.292968961196623,0.0,30,601-above,601-above
DHNC0022,Dhanmondi,Residential,Res-B,middle,597.3547737671756,133.95380611275885,133.95380611275885,0.0,0.0,1066.6485395563727,1066.6485395563727,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.6353992997170809,0.6353992997170809,0.0,0,76-200,76-200
