household_id,substation,category,archetype,income_band,w_h,A_energy_kwh,B_energy_kwh,energy_reduction_kwh,energy_reduction_pct,A_bill_tk,B_bill_tk,bill_reduction_tk,bill_reduction_pct,incentive_tk,discomfort_tk,net_benefit_tk,gained,A_qoe,B_qoe,qoe_difference,A_peak_kw,B_peak_kw,peak_reduction_pct,n_dr_events,A_slab,B_slab
DHNC0001,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,741.8844889317587,705.6283568746072,36.25613205715149,4.887031956869294,9581.274447114316,8920.778361363158,660.4960857511578,6.8936140948356375,108.76839617145431,741.2736095278526,27.99087239475955,True,1.0,0.9511296804313071,0.04887031956869292,4.522244194721653,4.522244194721653,0.0,10,601-above,601-above
DHNC0002,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,206.54885510342336,196.37674189308515,10.17211321033821,4.924797673288878,1827.18877051321,1732.276881395785,94.91188911742506,5.1944216519438635,30.516339631014393,172.33165931646977,-46.903430568030316,False,1.0,0.9507520232671116,0.04924797673288839,0.9056059902486513,0.9056059902486513,0.0,10,201-300,76-200
DHNC0003,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,176.71666423334503,167.95761337156392,8.759050861781105,4.95655058892196,1499.4542282826044,1421.279699341208,78.17452894139637,5.2135321950396145,26.277152585343252,133.9027079458352,-29.45102641909557,False,1.0,0.9504344941107805,0.049565505889219486,0.9728447772494944,0.9728447772494944,0.0,10,76-200,76-200
DHNC0004,Dhanmondi,Residential,Res-B,middle,597.3547737671756,125.77903603831048,122.71850322906353,3.0605328092469506,2.433261460450974,1040.619936641921,1013.304681319392,27.31525532252897,2.624902172321939,9.181598427740802,62.11786151343354,-25.621007763163767,False,1.0,0.9756673853954904,0.02433261460450964,0.7631324280611624,0.7631324280611624,0.0,10,76-200,76-200
DHNC0005,Dhanmondi,Residential,Res-B,middle,597.3547737671756,196.82248550892285,187.11799653938596,9.704488969536897,4.9305794225919115,1730.9410931671366,1644.3285291140196,86.61256405311701,5.003784611447426,29.113466908610622,184.35242810500998,-68.62639714328235,False,1.0,0.950694205774081,0.049305794225918964,0.9916189913789257,0.9916189913789257,0.0,10,76-200,76-200
DHNC0006,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,114.42690706294435,114.42690706294435,0.0,0.0,860.6101455367783,860.6101455367783,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.2689426569645353,0.2689426569645353,0.0,0,76-200,76-200
DHNC0007,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,149.25384920148198,149.25384920148198,0.0,0.0,1234.0405541232267,1234.0405541232267,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,0.0,1.2511246302574692,1.2511246302574692,0.0,0,76-200,76-200
DHNC0008,Dhanmondi,Residential,Res-B,middle,597.3547737671756,188.3564219134829,178.99722762082774,9.359194292655161,4.968874539862563,1595.4187055778348,1511.8878965158876,83.53080906194714,5.23566689859598,28.077582877965593,168.7044463789964,-57.09605443908367,False,1.0,0.9503112546013742,0.04968874539862578,0.922622061291981,0.922622061291981,0.0,10,76-200,76-200
DHNC0009,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,398.077109371363,378.5379484857394,19.53916088562363,4.908385944743108,3724.025751760138,3526.660687654454,197.36506410568427,5.2997771031094745,58.617482656870564,364.8298869955121,-108.84734023295727,False,1.0,0.9509161405525692,0.04908385944743077,2.560466022218713,2.560466022218713,0.0,10,301-400,301-400
DHNC0010,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,196.77862878463787,189.6038849691359,7.174743815501984,3.6460991012160675,1738.4788519028932,1674.4442633495378,64.03458855335543,3.6833688533665425,21.52423144650603,166.8003203063531,-81.24150030649162,False,1.0,0.9635390089878392,0.036460991012160826,0.9831174001378662,0.9831174001378662,0.0,10,76-200,76-200
