household_id,substation,category,archetype,income_band,w_h,A_energy_kwh,B_energy_kwh,energy_reduction_kwh,energy_reduction_pct,A_bill_tk,B_bill_tk,bill_reduction_tk,bill_reduction_pct,incentive_tk,discomfort_tk,net_benefit_tk,gained,A_qoe,B_qoe,qoe_difference,A_peak_kw,B_peak_kw,peak_reduction_pct,n_dr_events,A_slab,B_slab
DHNC0001,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,741.8844889317587,741.8844889317587,0.0,0.0,9581.274447114316,9581.410968854843,-0.13652174052731425,-0.0014248808055846037,0.0,0.0,-0.13652174052731425,False,1.0,1.0,0.0,4.522244194721653,4.522244194721653,0.0,0,601-above,601-above
DHNC0002,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,206.54885510342336,196.54625506863385,10.00260003478951,4.842728384904867,1827.18877051321,1733.8259549709755,93.36281554223456,5.10964258586218,9.62170711033571,178.69003831895117,-75.7055156663809,False,1.0,0.943764098401747,0.05623590159825298,0.9056059902486513,0.9131076695790628,-0.8283601711105876,30,201-300,76-200
DHNC0003,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,176.71666423334503,175.0195342200155,1.6971300133295415,0.9603678411949712,1499.4542282826044,1484.339550045334,15.114678237270482,1.0080119787705715,5.091390039988598,25.944626661839727,-5.738558384580649,False,1.0,0.9903963215880504,0.009603678411949645,0.9728447772494944,0.9728447772494944,0.0,10,76-200,76-200
DHNC0004,Dhanmondi,Residential,Res-B,middle,597.3547737671756,125.77903603831048,125.77903603831048,0.0,0.0,1040.619936641921,1040.6430825267291,-0.023145884808172923,-0.0022242399932164147,0.0,0.0,-0.023145884808172923,False,1.0,1.0,0.0,0.7631324280611624,0.7631324280611624,0.0,0,76-200,76-200
DHNC0005,Dhanmondi,Residential,Res-B,middle,597.3547737671756,196.82248550892285,196.82248550892285,0.0,0.0,1730.9410931671366,1730.977312482539,-0.036219315402377106,-0.0020924637785394488,0.0,0.0,-0.036219315402377106,False,1.0,1.0,0.0,0.9916189913789257,0.9916189913789257,0.0,0,76-200,76-200
DHNC0006,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,114.42690706294435,114.42690706294435,0.0,0.0,860.6101455367783,860.6312024004121,-0.021056863633816647,-0.002446736625523174,0.0,0.0,-0.021056863633816647,False,1.0,1.0,0.0,0.2689426569645353,0.2689426569645353,0.0,0,76-200,76-200
DHNC0007,Dhanmondi,Residential,Res-C,lower-middle,597.3547737671756,149.25384920148198,149.25384920148198,0.0,0.0,1234.0405541232267,1234.068019848117,-0.027465724890362253,-0.0022256744155281327,0.0,0.0,-0.027465724890362253,False,1.0,1.0,0.0,1.2511246302574692,1.2511246302574692,0.0,0,76-200,76-200
DHNC0008,Dhanmondi,Residential,Res-B,middle,597.3547737671756,188.3564219134829,188.3564219134829,0.0,0.0,1595.4187055778348,1595.453366966424,-0.0346613885892566,-0.0021725574902735525,0.0,0.0,-0.0346613885892566,False,1.0,1.0,0.0,0.922622061291981,0.922622061291981,0.0,0,76-200,76-200
DHNC0009,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,398.077109371363,379.65046733111654,18.426642040246463,4.628912742394437,3724.025751760138,3537.9681038708854,186.05764788925262,4.996142891904375,23.925582428075483,344.0572383124281,-134.07400799510003,False,1.0,0.9537108725760558,0.0462891274239442,2.560466022218713,2.560466022218713,0.0,22,301-400,301-400
DHNC0010,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,196.77862878463787,196.77862878463787,0.0,0.0,1738.4788519028932,1738.5150631477718,-0.03621124487858651,-0.0020829269702619985,0.0,0.0,-0.03621124487858651,False,1.0,1.0,0.0,0.9831174001378662,0.9831174001378662,0.0,0,76-200,76-200
DHNC0011,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,495.66845075302064,495.66845075302064,0.0,0.0,5321.328438092982,5321.419651106101,-0.09121301311915886,-0.0017141022994597774,0.0,0.0,-0.09121301311915886,False,1.0,1.0,0.0,2.681841055030918,2.681841055030918,0.0,0,401-600,401-600
DHNC0012,Dhanmondi,Residential,Res-A,upper-middle,597.3547737671756,157.25263141484473,157.25263141484473,0.0,0.0,1350.9276553774891,1350.9565930399738,-0.028937662484622706,-0.002142058634260224,0.0,0.0,-0.028937662484622706,False,1.0,1.0,0.0,0.9674737262491748,0.9674737262491748,0.0,0,76-200,76-200
